zip_code,latitude,longitude,city,state,county
4984,44.670079,-70.196855,Temple,ME,Franklin
53827,43.035813,-90.853002,Woodman,WI,Grant
50397,41.672687,-93.572173,Des Moines,IA,Polk
74549,35.025939,-94.618339,Honobia,OK,Le Flore
80106,39.208967,-104.505121,Elbert,CO,Elbert
12306,42.816438,-74.052713,Schenectady,NY,Schenectady
65572,37.81186,-92.217391,Swedeborg,MO,Pulaski
31776,31.172696,-83.792379,Moultrie,GA,Colquitt
70114,29.929605,-90.013164,New Orleans,LA,Orleans
25981,37.975595,-80.426874,Quinwood,WV,Greenbrier
92672,33.568923,-117.616082,San Clemente,CA,Orange
2559,41.694771,-70.622769,Pocasset,MA,Barnstable
62477,39.236906,-87.674977,West Union,IL,Clark
47848,39.039488,-87.30662,Dugger,IN,Sullivan
53713,43.037167,-89.397066,Madison,WI,Dane
43977,40.115634,-81.090224,Flushing,OH,Belmont
65335,38.503854,-93.323687,Ionia,MO,Benton
28466,34.76743,-77.940027,Wallace,NC,Duplin
44661,40.593256,-82.11676,Nashville,OH,Holmes
80535,40.589014,-105.262822,Laporte,CO,Larimer
43519,41.422158,-84.396619,Evansport,OH,Defiance
25124,38.475369,-81.880455,Liberty,WV,Putnam
22749,38.620549,-78.191528,Woodville,VA,Rappahannock
11550,40.700201,-73.620872,Hempstead,NY,Nassau
19339,39.934047,-75.405987,Concordville,PA,Delaware
95667,38.730224,-120.797149,Placerville,CA,El Dorado
41546,37.519774,-82.301252,Mc Veigh,KY,Pike
78221,29.259178,-98.453688,San Antonio,TX,Bexar
86031,35.285746,-110.288704,Indian Wells,AZ,Navajo
82620,42.530223,-106.759971,Alcova,WY,Natrona
94155,37.784827,-122.727802,San Francisco,CA,San Francisco
83128,43.030327,-110.884515,Alpine,WY,Lincoln
58621,46.963728,-103.898766,Beach,ND,Golden Valley
30905,33.412986,-82.133732,Augusta,GA,Richmond
28615,36.464673,-81.596886,Creston,NC,Ashe
15365,40.16113,-80.378093,Taylorstown,PA,Washington
62689,39.539389,-89.762086,Thayer,IL,Sangamon
70172,30.032997,-89.882564,New Orleans,LA,Orleans
91208,33.786594,-118.298662,Glendale,CA,Los Angeles
7838,40.888834,-74.937714,Great Meadows,NJ,Warren
45338,39.780916,-84.567331,Lewisburg,OH,Preble
46947,40.77927,-86.375168,Logansport,IN,Cass
65110,38.530921,-92.249342,Jefferson City,MO,Cole
10117,40.780751,-73.977182,New York,NY,New York
85038,33.276539,-112.18717,Phoenix,AZ,Maricopa
4558,43.896727,-69.509282,Pemaquid,ME,Lincoln
71279,32.49191,-91.856326,Start,LA,Richland
50070,41.531827,-94.205252,Dexter,IA,Dallas
28711,35.564616,-82.461196,Black Mountain,NC,Buncombe
45242,39.244659,-84.345489,Cincinnati,OH,Hamilton
71161,32.607556,-93.75256,Shreveport,LA,Caddo
42455,37.570081,-87.636436,Sebree,KY,Webster
66712,37.557295,-94.694906,Arma,KS,Crawford
36910,32.004227,-88.200738,Jachin,AL,Choctaw
11563,40.657602,-73.672574,Lynbrook,NY,Nassau
99688,61.896608,-150.003758,Willow,AK,Matanuska Susitna
58039,46.160427,-96.843465,Great Bend,ND,Richland
36475,31.371175,-87.298377,Repton,AL,Conecuh
17743,41.77197,-76.521266,Leroy,PA,Bradford
11425,40.651378,-73.870779,Jamaica,NY,Queens
13865,42.069103,-75.644078,Windsor,NY,Broome
49757,45.853721,-84.618203,Mackinac Island,MI,Mackinac
37069,35.979553,-86.910623,Franklin,TN,Williamson
29905,32.340119,-80.689041,Beaufort,SC,Beaufort
82933,41.295023,-110.399094,Fort Bridger,WY,Uinta
11977,40.922326,-72.637078,Westhampton,NY,Suffolk
85214,33.276539,-112.18717,Mesa,AZ,Maricopa
73019,35.208566,-97.44451,Norman,OK,Cleveland
31717,30.888734,-84.617836,Bainbridge,GA,Decatur
70576,30.756671,-92.411722,Pine Prairie,LA,Evangeline
95334,37.358769,-120.750082,Livingston,CA,Merced
96122,39.800456,-120.542224,Portola,CA,Plumas
10176,40.75557,-73.978877,New York,NY,New York
45227,39.15926,-84.37284,Cincinnati,OH,Hamilton
56481,46.506528,-94.967564,Verndale,MN,Wadena
24033,37.274175,-79.95786,Roanoke,VA,Roanoke City
72402,35.80881,-90.652887,Jonesboro,AR,Craighead
39664,31.268945,-90.670185,Smithdale,MS,Amite
85255,33.276539,-112.18717,Scottsdale,AZ,Maricopa
21520,39.58935,-79.230969,Accident,MD,Garrett
62424,39.049843,-88.576045,Dieterich,IL,Effingham
15554,39.981413,-78.611595,New Paris,PA,Bedford
79107,35.273627,-101.744686,Amarillo,TX,Potter
28681,35.916914,-81.209656,Taylorsville,NC,Alexander
93118,34.262834,-119.848555,Goleta,CA,Santa Barbara
2826,41.982417,-71.600848,Glendale,RI,Providence
80916,38.81033,-104.718555,Colorado Springs,CO,El Paso
20211,38.893311,-77.014647,Washington,DC,District Of Columbia
20577,38.900758,-77.034455,Washington,DC,District Of Columbia
3749,43.579573,-72.08541,Enfield Center,NH,Grafton
92507,33.752886,-116.055617,Riverside,CA,Riverside
29484,33.00234,-80.226694,Summerville,SC,Dorchester
43125,39.84692,-82.88487,Groveport,OH,Franklin
13081,42.876886,-76.631117,King Ferry,NY,Cayuga
78377,28.281826,-97.297783,Refugio,TX,Refugio
33337,26.129013,-80.260071,Fort Lauderdale,FL,Broward
4629,44.641873,-68.391481,East Blue Hill,ME,Hancock
77501,29.83399,-95.434241,Pasadena,TX,Harris
83867,47.498078,-115.965732,Silverton,ID,Shoshone
72066,34.785525,-91.573785,Hickory Plains,AR,Prairie
4054,43.276341,-70.597752,Moody,ME,York
27316,35.714279,-79.646945,Ramseur,NC,Randolph
49715,46.389131,-84.698136,Brimley,MI,Chippewa
15320,39.918913,-79.98532,Carmichaels,PA,Greene
59020,45.023373,-109.90697,Cooke City,MT,Park
84030,40.160179,-109.547839,Gusher,UT,Uintah
46701,41.376028,-85.413862,Albion,IN,Noble
7922,40.675451,-74.422196,Berkeley Heights,NJ,Union
95305,37.822025,-120.241685,Big Oak Flat,CA,Tuolumne
68802,40.872457,-98.50213,Grand Island,NE,Hall
81001,38.344117,-104.427776,Pueblo,CO,Pueblo
51351,43.367677,-95.208331,Milford,IA,Dickinson
88427,34.7321,-103.653955,Mc Alister,NM,Quay
38841,34.336606,-89.010873,Ecru,MS,Pontotoc
60542,41.807369,-88.335182,North Aurora,IL,Kane
55052,44.328365,-93.342652,Morristown,MN,Rice
83554,45.889314,-115.557407,White Bird,ID,Idaho
12192,42.397703,-73.834836,West Coxsackie,NY,Greene
27831,36.482084,-77.568112,Garysburg,NC,Northampton
37663,36.47152,-82.4834,Kingsport,TN,Sullivan
6145,41.791776,-72.718832,Hartford,CT,Hartford
32084,29.849505,-81.332552,Saint Augustine,FL,Saint Johns
53091,43.483635,-88.450107,Theresa,WI,Dodge
33444,26.457598,-80.081614,Delray Beach,FL,Palm Beach
23505,36.902947,-76.278813,Norfolk,VA,Norfolk City
95817,38.549232,-121.452264,Sacramento,CA,Sacramento
89070,35.927901,-114.972061,Indian Springs,NV,Clark
54207,44.091021,-87.990241,Collins,WI,Manitowoc
61254,41.437746,-90.158163,Geneseo,IL,Henry
49067,42.008635,-85.857579,Marcellus,MI,Cass
26662,38.318389,-80.834152,Canvas,WV,Nicholas
15629,40.598047,-79.562383,East Vandergrift,PA,Westmoreland
33710,27.788853,-82.699621,Saint Petersburg,FL,Pinellas
23126,37.701823,-76.916248,Newtown,VA,King And Queen
58267,47.759107,-97.603773,Northwood,ND,Grand Forks
87315,34.962954,-108.056457,Fence Lake,NM,Cibola
10035,40.801913,-73.9347,New York,NY,New York
41035,38.691789,-84.650966,Dry Ridge,KY,Grant
94707,37.892675,-122.27608,Berkeley,CA,Alameda
32537,30.741965,-86.655208,Milligan,FL,Okaloosa
6437,41.338847,-72.690089,Guilford,CT,New Haven
72533,35.91896,-92.127207,Fifty Six,AR,Stone
46808,41.093898,-85.184121,Fort Wayne,IN,Allen
71858,33.70082,-93.294126,Rosston,AR,Nevada
40257,38.188962,-85.676819,Louisville,KY,Jefferson
7106,40.74245,-74.23114,Newark,NJ,Essex
84158,40.768996,-111.762115,Salt Lake City,UT,Salt Lake
62761,39.852361,-89.541017,Springfield,IL,Sangamon
58054,46.455974,-97.636917,Lisbon,ND,Ransom
85607,31.604081,-109.866187,Douglas,AZ,Cochise
33705,27.743555,-82.64182,Saint Petersburg,FL,Pinellas
46383,41.454731,-87.065565,Valparaiso,IN,Porter
15112,40.434436,-80.024817,East Pittsburgh,PA,Allegheny
39211,32.366844,-90.123786,Jackson,MS,Hinds
92061,33.016928,-116.846046,Pauma Valley,CA,San Diego
25279,38.824924,-81.70665,Statts Mills,WV,Jackson
53543,42.991078,-90.133812,Highland,WI,Iowa
20711,38.802263,-76.645735,Lothian,MD,Anne Arundel
71037,32.585005,-93.533104,Haughton,LA,Bossier
18502,41.350303,-75.689965,Scranton,PA,Lackawanna
13028,43.310494,-76.135765,Bernhards Bay,NY,Oswego
77708,30.148461,-94.172481,Beaumont,TX,Jefferson
56069,44.349609,-93.580277,Montgomery,MN,Le Sueur
86545,35.237487,-109.52295,Rock Point,AZ,Apache
11717,40.780882,-73.250336,Brentwood,NY,Suffolk
32564,30.741616,-86.719764,Holt,FL,Okaloosa
35126,33.72988,-86.645081,Pinson,AL,Jefferson
85021,33.276539,-112.18717,Phoenix,AZ,Maricopa
77085,29.83399,-95.434241,Houston,TX,Harris
56456,46.480723,-94.08587,Jenkins,MN,Crow Wing
53101,42.58098,-87.662878,Bassett,WI,Kenosha
97741,44.62616,-121.128106,Madras,OR,Jefferson
32135,29.466085,-81.282815,Palm Coast,FL,Flagler
11020,40.754757,-73.601772,Great Neck,NY,Nassau
59453,46.485721,-109.834856,Judith Gap,MT,Wheatland
88324,33.739651,-105.629382,Glencoe,NM,Lincoln
18628,41.432901,-76.516887,Lopez,PA,Sullivan
31754,31.844937,-85.104383,Georgetown,GA,Quitman
72202,34.752299,-92.290419,Little Rock,AR,Pulaski
68324,40.536353,-96.299662,Burr,NE,Otoe
60131,41.93598,-87.884962,Franklin Park,IL,Cook
24028,37.274175,-79.95786,Roanoke,VA,Roanoke City
55083,45.021016,-92.983726,Stillwater,MN,Washington
22301,38.823062,-77.079622,Alexandria,VA,Alexandria City
72313,35.712249,-90.028429,Bassett,AR,Mississippi
80943,38.82469,-104.562027,Colorado Springs,CO,El Paso
32456,29.9323,-85.235414,Port Saint Joe,FL,Gulf
74335,36.833508,-94.82788,Cardin,OK,Ottawa
47135,38.039957,-86.06555,Laconia,IN,Harrison
75061,32.921476,-96.587847,Irving,TX,Dallas
84603,40.203908,-111.626081,Provo,UT,Utah
35582,34.453468,-88.067792,Red Bay,AL,Franklin
37930,35.9029,-83.953554,Knoxville,TN,Knox
14510,42.683466,-77.866402,Mount Morris,NY,Livingston
50251,41.576832,-92.924355,Sully,IA,Jasper
75938,30.900651,-94.391575,Colmesneil,TX,Tyler
92118,32.656176,-117.160815,Coronado,CA,San Diego
15334,39.870635,-80.211335,Garards Fort,PA,Greene
21090,39.068309,-76.631743,Linthicum Heights,MD,Anne Arundel
78851,30.218602,-102.106642,Dryden,TX,Terrell
6043,41.768648,-72.439278,Bolton,CT,Tolland
65055,38.674914,-92.610941,Mc Girk,MO,Moniteau
62476,38.519678,-88.009457,West Salem,IL,Edwards
17702,41.194306,-77.054665,Williamsport,PA,Lycoming
78705,30.293057,-97.736932,Austin,TX,Travis
14612,43.257111,-77.67824,Rochester,NY,Monroe
68840,40.770884,-98.882818,Gibbon,NE,Buffalo
26278,38.75338,-79.814713,Mabie,WV,Randolph
10901,41.137295,-74.105737,Suffern,NY,Rockland
51431,42.341553,-95.371381,Arthur,IA,Ida
29802,33.723519,-81.59072,Aiken,SC,Aiken
75077,33.101069,-97.054032,Lewisville,TX,Denton
19095,40.08561,-75.151569,Wyncote,PA,Montgomery
56658,48.27888,-93.755536,Margie,MN,Koochiching
27522,36.108089,-78.671974,Creedmoor,NC,Granville
22042,38.863452,-77.193915,Falls Church,VA,Fairfax
58843,48.276356,-103.376284,Epping,ND,Williams
56216,44.950076,-95.058849,Blomkest,MN,Kandiyohi
17522,40.169662,-76.356933,Ephrata,PA,Lancaster
57244,44.425409,-97.289881,Hetland,SD,Kingsbury
21826,38.320318,-75.620806,Fruitland,MD,Wicomico
8933,40.430006,-74.417344,New Brunswick,NJ,Middlesex
14052,42.768209,-78.577136,East Aurora,NY,Erie
98843,47.73051,-120.045781,Orondo,WA,Douglas
1509,42.364807,-71.896868,Charlton Depot,MA,Worcester
35052,33.589518,-86.392283,Cook Springs,AL,Saint Clair
28736,35.230342,-83.107379,Glenville,NC,Jackson
15849,41.20156,-78.583502,Penfield,PA,Clearfield
26133,39.155706,-81.736307,Belleville,WV,Wood
75449,33.494184,-96.150371,Ladonia,TX,Fannin
92557,33.752886,-116.055617,Moreno Valley,CA,Riverside
78789,30.326374,-97.771258,Austin,TX,Travis
93111,34.453046,-119.798472,Santa Barbara,CA,Santa Barbara
20244,38.893311,-77.014647,Washington,DC,District Of Columbia
55127,45.080265,-93.08752,Saint Paul,MN,Ramsey
72525,36.295879,-91.488845,Cherokee Village,AR,Sharp
20238,38.893311,-77.014647,Washington,DC,District Of Columbia
14841,42.492291,-76.824556,Hector,NY,Schuyler
28458,34.829225,-78.022982,Rose Hill,NC,Duplin
16864,40.972229,-77.760172,Orviston,PA,Centre
56735,48.771938,-96.812921,Lancaster,MN,Kittson
70467,30.90169,-89.820725,Angie,LA,Washington
35963,34.359123,-85.923978,Dawson,AL,De Kalb
4781,46.516166,-68.886826,Wallagrass,ME,Aroostook
18229,40.896709,-75.759303,Jim Thorpe,PA,Carbon
78342,27.659473,-98.012331,Ben Bolt,TX,Jim Wells
98812,48.365236,-119.829391,Brewster,WA,Okanogan
27701,36.004307,-78.875467,Durham,NC,Durham
18102,40.607006,-75.480877,Allentown,PA,Lehigh
18049,40.520705,-75.496131,Emmaus,PA,Lehigh
3101,42.988483,-71.462111,Manchester,NH,Hillsborough
65254,39.159075,-92.826306,Glasgow,MO,Howard
83757,43.459855,-116.243984,Boise,ID,Ada
67601,38.878202,-99.334803,Hays,KS,Ellis
50575,42.519205,-94.678445,Pomeroy,IA,Calhoun
76871,31.300297,-98.912791,Richland Springs,TX,San Saba
76268,33.602427,-96.757322,Southmayd,TX,Grayson
22727,38.369952,-78.297605,Madison,VA,Madison
47965,39.952351,-86.920609,New Market,IN,Montgomery
24105,36.90035,-80.585888,Indian Valley,VA,Floyd
59902,48.189424,-114.143531,Kalispell,MT,Flathead
95429,39.671989,-123.394207,Dos Rios,CA,Mendocino
36901,32.467134,-88.140634,Bellamy,AL,Sumter
13904,42.131088,-75.787801,Binghamton,NY,Broome
21132,39.692854,-76.421834,Pylesville,MD,Harford
50156,41.92886,-93.797086,Madrid,IA,Boone
53203,43.038313,-87.916534,Milwaukee,WI,Milwaukee
37765,36.493188,-83.15127,Kyles Ford,TN,Hancock
29112,33.554183,-81.07622,North,SC,Orangeburg
3260,43.365345,-71.934059,North Sutton,NH,Merrimack
57026,44.289677,-96.540249,Elkton,SD,Brookings
78207,29.348816,-98.439943,San Antonio,TX,Bexar
45490,39.750471,-84.268593,Dayton,OH,Montgomery
46855,41.093763,-85.070713,Fort Wayne,IN,Allen
68869,40.960075,-98.902302,Ravenna,NE,Buffalo
55566,44.805487,-93.766524,Young America,MN,Carver
61260,41.237259,-90.688648,Joy,IL,Mercer
47876,39.433602,-87.410094,Saint Mary Of The Woods,IN,Vigo
83844,46.836284,-116.684553,Moscow,ID,Latah
14766,42.357543,-78.807283,Otto,NY,Cattaraugus
15038,40.252086,-79.925235,Elrama,PA,Washington
24132,37.204788,-80.620517,Parrott,VA,Pulaski
28747,35.157059,-82.826781,Lake Toxaway,NC,Transylvania
16335,41.611599,-80.114891,Meadville,PA,Crawford
97493,43.91587,-124.031752,Westlake,OR,Lane
5670,44.175744,-72.50247,South Barre,VT,Washington
23822,37.072361,-77.647495,Ammon,VA,Dinwiddie
25211,38.465777,-81.050662,Widen,WV,Clay
95101,37.189396,-121.705327,San Jose,CA,Santa Clara
83120,43.026767,-111.003953,Freedom,WY,Lincoln
73632,35.232961,-99.05841,Cordell,OK,Washita
42135,36.758166,-86.581957,Franklin,KY,Simpson
18425,41.41594,-75.022543,Greeley,PA,Pike
31029,33.025944,-83.915021,Forsyth,GA,Monroe
53510,42.685375,-90.263828,Belmont,WI,Lafayette
94134,37.72168,-122.410832,San Francisco,CA,San Francisco
81007,38.387004,-104.779156,Pueblo,CO,Pueblo
97537,42.533003,-123.097269,Rogue River,OR,Jackson
77572,29.83399,-95.434241,La Porte,TX,Harris
4734,46.516166,-68.886826,Blaine,ME,Aroostook
1270,42.443726,-73.116127,Windsor,MA,Berkshire
14840,42.322455,-77.198396,Hammondsport,NY,Steuben
46896,41.093763,-85.070713,Fort Wayne,IN,Allen
81027,37.232444,-103.722865,Branson,CO,Las Animas
70804,30.386267,-91.133905,Baton Rouge,LA,East Baton Rouge
31993,32.482142,-84.977131,Columbus,GA,Muscogee
80543,40.387381,-104.841349,Milliken,CO,Weld
6233,41.831565,-72.020137,Ballouville,CT,Windham
48044,42.644211,-82.898513,Macomb,MI,Macomb
87184,35.044339,-106.672872,Albuquerque,NM,Bernalillo
909,18.443384,-66.068133,San Juan,PR,San Juan
26036,40.015394,-80.550114,Dallas,WV,Marshall
39740,33.81523,-88.271904,Caledonia,MS,Monroe
27506,35.420467,-78.713729,Buies Creek,NC,Harnett
25024,38.154021,-81.630599,Bloomingrose,WV,Boone
67140,37.136607,-97.329247,South Haven,KS,Sumner
31713,31.47718,-84.699156,Arlington,GA,Calhoun
32142,29.466085,-81.282815,Palm Coast,FL,Flagler
27401,36.055285,-79.831692,Greensboro,NC,Guilford
56639,47.852226,-93.524252,Effie,MN,Itasca
38737,33.685766,-90.607299,Drew,MS,Sunflower
58107,46.934596,-97.229718,Fargo,ND,Cass
43026,39.969036,-83.011389,Hilliard,OH,Franklin
38543,36.364735,-85.189932,Alpine,TN,Overton
2114,42.362097,-71.023661,Boston,MA,Suffolk
71249,32.138935,-91.691899,Jigger,LA,Franklin
6278,41.889043,-72.147561,Ashford,CT,Windham
60501,41.811929,-87.68732,Summit Argo,IL,Cook
44653,40.437981,-81.372875,Midvale,OH,Tuscarawas
15241,40.332266,-80.081026,Pittsburgh,PA,Allegheny
31793,31.485438,-83.503621,Tifton,GA,Tift
59540,48.566602,-110.110287,Rudyard,MT,Hill
49791,45.483842,-84.593561,Topinabee,MI,Cheboygan
37995,35.990142,-83.96218,Knoxville,TN,Knox
54441,44.645875,-90.105056,Hewitt,WI,Wood
12564,41.663759,-73.590491,Pawling,NY,Dutchess
76555,30.784169,-96.96376,Maysfield,TX,Milam
28657,36.059029,-81.930337,Newland,NC,Avery
12885,43.570457,-73.859928,Warrensburg,NY,Warren
73766,36.661992,-97.841842,Pond Creek,OK,Grant
39462,31.171903,-88.991561,New Augusta,MS,Perry
23109,37.410286,-76.294103,Mathews,VA,Mathews
14488,42.729839,-77.773919,Livonia Center,NY,Livingston
7657,40.83315,-74.004233,Ridgefield,NJ,Bergen
79095,34.852623,-100.21447,Wellington,TX,Collingsworth
48441,43.867295,-82.800293,Harbor Beach,MI,Huron
56588,46.412413,-95.713452,Vining,MN,Otter Tail
95038,37.225787,-121.617894,Morgan Hill,CA,Santa Clara
54935,43.734724,-88.523176,Fond Du Lac,WI,Fond Du Lac
85636,31.668685,-110.280111,Sierra Vista,AZ,Cochise
91046,33.786594,-118.298662,Verdugo City,CA,Los Angeles
3262,44.035391,-71.686326,North Woodstock,NH,Grafton
14887,42.399371,-77.026768,Tyrone,NY,Schuyler
7470,40.948689,-74.241168,Wayne,NJ,Passaic
7748,40.400997,-74.144636,Middletown,NJ,Monmouth
25919,37.800481,-81.180561,Skelton,WV,Raleigh
15431,39.949088,-79.723151,Dunbar,PA,Fayette
55190,45.005902,-93.105869,Saint Paul,MN,Ramsey
94087,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
90740,33.640302,-117.769442,Seal Beach,CA,Orange
17703,41.33275,-77.023601,Williamsport,PA,Lycoming
95722,39.001448,-121.034843,Meadow Vista,CA,Placer
29431,33.270301,-79.873606,Bonneau,SC,Berkeley
95528,40.501603,-123.952838,Carlotta,CA,Humboldt
95205,37.954773,-121.255405,Stockton,CA,San Joaquin
27814,35.500693,-76.977521,Blounts Creek,NC,Beaufort
83210,43.004883,-112.839971,Aberdeen,ID,Bingham
55918,43.746834,-92.866996,Brownsdale,MN,Mower
22936,38.166565,-78.506832,Earlysville,VA,Albemarle
43468,41.605048,-83.338128,Williston,OH,Ottawa
72105,34.39588,-92.851558,Jones Mill,AR,Hot Spring
27278,36.077432,-79.085469,Hillsborough,NC,Orange
54733,45.261871,-91.845156,Dallas,WI,Barron
77075,29.623734,-95.262863,Houston,TX,Harris
53787,43.06956,-89.423861,Madison,WI,Dane
5640,44.174872,-72.502235,Adamant,VT,Washington
29550,34.345106,-80.073953,Hartsville,SC,Darlington
97269,45.173284,-122.259861,Portland,OR,Clackamas
89451,39.253908,-119.935619,Incline Village,NV,Washoe
81025,38.319575,-104.209119,Boone,CO,Pueblo
18634,41.249808,-76.008195,Nanticoke,PA,Luzerne
96745,19.593456,-155.438015,Kailua Kona,HI,Hawaii
33540,28.240942,-82.156491,Zephyrhills,FL,Pasco
60168,41.811929,-87.68732,Schaumburg,IL,Cook
71072,32.74333,-93.327139,Shongaloo,LA,Webster
20401,38.893311,-77.014647,Washington,DC,District Of Columbia
26215,38.899314,-80.226855,Cleveland,WV,Upshur
19971,38.629763,-75.319975,Rehoboth Beach,DE,Sussex
45814,40.908204,-83.617612,Arlington,OH,Hancock
33320,26.162462,-80.25822,Fort Lauderdale,FL,Broward
25674,37.827155,-82.404906,Kermit,WV,Mingo
36303,31.160148,-85.322984,Dothan,AL,Houston
27377,36.046202,-79.608882,Whitsett,NC,Guilford
13303,43.364242,-75.468514,Ava,NY,Oneida
24477,37.973609,-79.065951,Stuarts Draft,VA,Augusta
36732,32.384949,-87.824556,Demopolis,AL,Marengo
89120,36.310827,-115.367158,Las Vegas,NV,Clark
88121,34.753722,-103.970607,House,NM,Quay
61872,39.945436,-88.359609,Sadorus,IL,Champaign
45005,39.526049,-84.186961,Franklin,OH,Warren
10943,41.387822,-74.354699,Middletown,NY,Orange
97737,43.372529,-121.658336,Gilchrist,OR,Klamath
12212,42.716774,-73.810373,Albany,NY,Albany
72432,35.575374,-90.791023,Harrisburg,AR,Poinsett
93621,36.723654,-119.051698,Dunlap,CA,Fresno
66946,39.841523,-96.966275,Hollenberg,KS,Washington
35673,34.591393,-87.078896,Trinity,AL,Morgan
44631,40.521924,-81.003619,Harlem Springs,OH,Carroll
49644,44.091983,-85.90658,Irons,MI,Lake
13052,42.776527,-75.859458,De Ruyter,NY,Madison
77045,29.642031,-95.403617,Houston,TX,Harris
19017,39.883911,-75.466949,Chester Heights,PA,Delaware
22545,38.508611,-77.542957,Ruby,VA,Stafford
47282,38.982509,-85.616595,Vernon,IN,Jennings
14081,42.543516,-79.101301,Irving,NY,Chautauqua
59311,45.567085,-104.539066,Alzada,MT,Carter
45801,40.772147,-84.0471,Lima,OH,Allen
4949,44.371549,-69.15555,Liberty,ME,Waldo
96113,40.101514,-120.244727,Herlong,CA,Lassen
45832,40.896997,-84.716607,Convoy,OH,Van Wert
80265,39.738752,-104.408349,Denver,CO,Denver
13780,42.365134,-75.611685,Guilford,NY,Chenango
24482,38.210585,-78.989369,Verona,VA,Augusta
32854,28.566338,-81.260818,Orlando,FL,Orange
99502,61.166069,-149.960008,Anchorage,AK,Anchorage
28098,35.262444,-81.097965,Lowell,NC,Gaston
68418,40.705559,-96.397545,Palmyra,NE,Otoe
62354,40.432598,-91.208266,Nauvoo,IL,Hancock
58452,47.456477,-98.230415,Jessie,ND,Griggs
61350,41.248925,-88.833337,Ottawa,IL,La Salle
