year,state,state_po,candidate,party,writein,candidatevotes
1980,ALABAMA,AL,"ANDERSON, JOHN B.",INDEPENDENT,False,16482
1980,ALABAMA,AL,"RARICK, JOHN",CONSERVATIVE,False,15011
1980,ALABAMA,AL,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,13319
1980,ALABAMA,AL,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,False,1744
1980,ALABAMA,AL,"HALL, GUS",COMMUNIST PARTY USE,False,1630
1980,ALABAMA,AL,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,1304
1980,ALABAMA,AL,"MCREYNOLDS, DAVID",SOCIALIST,False,1007
1980,ALABAMA,AL,"COMMONER, BARRY",CITIZENS,False,518
1980,ALASKA,AK,"REAGAN, RONALD",REPUBLICAN,False,86113
1980,ALASKA,AK,"CARTER, JIMMY",DEMOCRAT,False,41843
1980,ALASKA,AK,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,18480
1980,ALASKA,AK,"ANDERSON, JOHN B.",INDEPENDENT,False,11156
1980,ALASKA,AK,,,True,858
1980,ARIZONA,AZ,"REAGAN, RONALD",REPUBLICAN,False,529689
1980,ARIZONA,AZ,"CARTER, JIMMY",DEMOCRAT,False,246844
1980,ARIZONA,AZ,"ANDERSON, JOHN B.",INDEPENDENT,False,76953
1980,ARIZONA,AZ,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,18785
1980,ARIZONA,AZ,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,1101
1980,ARIZONA,AZ,"COMMONER, BARRY",CITIZENS,False,552
1980,ARIZONA,AZ,"HALL, GUS",COMMUNIST PARTY USE,False,26
1980,ARIZONA,AZ,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,3
1980,ARKANSAS,AR,"REAGAN, RONALD",REPUBLICAN,False,403165
1980,ARKANSAS,AR,"CARTER, JIMMY",DEMOCRAT,False,398042
1980,ARKANSAS,AR,"ANDERSON, JOHN B.",INDEPENDENT,False,22469
1980,ARKANSAS,AR,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,8971
1980,ARKANSAS,AR,"COMMONER, BARRY",CITIZENS,False,2346
1980,ARKANSAS,AR,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,False,1351
1980,ARKANSAS,AR,"HALL, GUS",COMMUNIST PARTY USE,False,1245
1980,CALIFORNIA,CA,"REAGAN, RONALD",REPUBLICAN,False,4522995
1980,CALIFORNIA,CA,"CARTER, JIMMY",DEMOCRAT,False,3082944
1980,CALIFORNIA,CA,"ANDERSON, JOHN B.",INDEPENDENT,False,739619
1980,CALIFORNIA,CA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,148391
1980,CALIFORNIA,CA,"COMMONER, BARRY",CITIZENS,False,61047
1980,CALIFORNIA,CA,"SMITH, MAUREEN",PEACE & FREEDOM,False,18107
1980,CALIFORNIA,CA,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,False,9842
1980,COLORADO,CO,"REAGAN, RONALD",REPUBLICAN,False,652265
1980,COLORADO,CO,"CARTER, JIMMY",DEMOCRAT,False,368010
1980,COLORADO,CO,"ANDERSON, JOHN B.",NATIONAL UNITY CAMPAIGN,False,130634
1980,COLORADO,CO,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,25745
1980,COLORADO,CO,"COMMONER, BARRY",CITIZENS,False,5615
1980,COLORADO,CO,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,False,1181
1980,COLORADO,CO,"PULLEY, ANDREW",SOCIALIST WORKERS,False,520
1980,COLORADO,CO,"HALL, GUS",COMMUNIST PARTY USE,False,488
1980,CONNECTICUT,CT,"REAGAN, RONALD",REPUBLICAN,False,677211
1980,CONNECTICUT,CT,"CARTER, JIMMY",DEMOCRAT,False,541733
1980,CONNECTICUT,CT,"ANDERSON, JOHN B.",ANDERSON COALITION,False,171808
1980,CONNECTICUT,CT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,8571
1980,CONNECTICUT,CT,"COMMONER, BARRY",CITIZENS,False,6131
1980,CONNECTICUT,CT,,,True,837
1980,DELAWARE,DE,"REAGAN, RONALD",REPUBLICAN,False,111253
1980,DELAWARE,DE,"CARTER, JIMMY",DEMOCRAT,False,105755
1980,DELAWARE,DE,"ANDERSON, JOHN B.",INDEPENDENT,False,16289
1980,DELAWARE,DE,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,1975
1980,DELAWARE,DE,"GREAVES, PERCY L, JR.",AMERICAN,False,401
1980,DISTRICT OF COLUMBIA,DC,"CARTER, JIMMY",DEMOCRAT,False,130232
1980,DISTRICT OF COLUMBIA,DC,"REAGAN, RONALD",REPUBLICAN,False,23314
1980,DISTRICT OF COLUMBIA,DC,"ANDERSON, JOHN B.",INDEPENDENT,False,16132
1980,DISTRICT OF COLUMBIA,DC,"COMMONER, BARRY",CITIZENS,False,1827
1980,DISTRICT OF COLUMBIA,DC,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,1105
1980,DISTRICT OF COLUMBIA,DC,,,True,691
1980,DISTRICT OF COLUMBIA,DC,"HALL, GUS",COMMUNIST PARTY USE,False,370
1980,DISTRICT OF COLUMBIA,DC,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,174
1980,DISTRICT OF COLUMBIA,DC,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,53
1980,FLORIDA,FL,"REAGAN, RONALD",REPUBLICAN,False,2046952
1980,FLORIDA,FL,"CARTER, JIMMY",DEMOCRAT,False,1419476
1980,FLORIDA,FL,"ANDERSON, JOHN B.",INDEPENDENT,False,189693
1980,FLORIDA,FL,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,30525
1980,FLORIDA,FL,,,True,286
1980,GEORGIA,GA,"CARTER, JIMMY",DEMOCRAT,False,890956
1980,GEORGIA,GA,"REAGAN, RONALD",REPUBLICAN,False,654169
1980,GEORGIA,GA,"ANDERSON, JOHN B.",INDEPENDENT,False,36056
1980,GEORGIA,GA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,15628
1980,HAWAII,HI,"CARTER, JIMMY",DEMOCRAT,False,135880
1980,HAWAII,HI,"REAGAN, RONALD",REPUBLICAN,False,130113
1980,HAWAII,HI,"ANDERSON, JOHN B.",INDEPENDENT,False,32022
1980,HAWAII,HI,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,3270
1980,HAWAII,HI,"COMMONER, BARRY",CITIZENS,False,1549
1980,HAWAII,HI,"HALL, GUS",COMMUNIST PARTY USE,False,459
1980,IDAHO,ID,"REAGAN, RONALD",REPUBLICAN,False,290700
1980,IDAHO,ID,"CARTER, JIMMY",DEMOCRAT,False,110193
1980,IDAHO,ID,"ANDERSON, JOHN B.",INDEPENDENT,False,27059
1980,IDAHO,ID,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,8426
1980,IDAHO,ID,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,False,1058
1980,ILLINOIS,IL,"REAGAN, RONALD",REPUBLICAN,False,2358050
1980,ILLINOIS,IL,"CARTER, JIMMY",DEMOCRAT,False,1981414
1980,ILLINOIS,IL,"ANDERSON, JOHN B.",INDEPENDENT,False,346755
1980,ILLINOIS,IL,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,38940
1980,ILLINOIS,IL,"COMMONER, BARRY",CITIZENS,False,10693
1980,ILLINOIS,IL,"HALL, GUS",COMMUNIST PARTY USE,False,9712
1980,ILLINOIS,IL,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,2258
1980,ILLINOIS,IL,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,1303
1980,ILLINOIS,IL,,,True,605
1980,INDIANA,IN,"REAGAN, RONALD",REPUBLICAN,False,1255657
1980,INDIANA,IN,"CARTER, JIMMY",DEMOCRAT,False,844198
1980,INDIANA,IN,"ANDERSON, JOHN B.",INDEPENDENT,False,111640
1980,INDIANA,IN,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,19628
1980,INDIANA,IN,"COMMONER, BARRY",CITIZENS,False,4853
1980,INDIANA,IN,"GREAVES, PERCY L, JR.",AMERICAN,False,4751
1980,INDIANA,IN,"HALL, GUS",COMMUNIST PARTY USE,False,703
1980,INDIANA,IN,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,611
1980,IOWA,IA,"REAGAN, RONALD",REPUBLICAN,False,676027
1980,IOWA,IA,"CARTER, JIMMY",DEMOCRAT,False,508673
1980,IOWA,IA,"ANDERSON, JOHN B.",NOMINATED BY PETITION,False,115634
1980,IOWA,IA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,13124
1980,IOWA,IA,"COMMONER, BARRY",CITIZENS,False,2274
1980,IOWA,IA,"MCREYNOLDS, DAVID",SOCIALIST,False,535
1980,IOWA,IA,,,True,520
1980,IOWA,IA,"HALL, GUS",COMMUNIST PARTY USE,False,299
1980,IOWA,IA,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,245
1980,IOWA,IA,"GREAVES, PERCY L, JR.",AMERICAN,False,190
1980,IOWA,IA,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,False,151
1980,KANSAS,KS,"REAGAN, RONALD",REPUBLICAN,False,566813
1980,KANSAS,KS,"CARTER, JIMMY",DEMOCRAT,False,326151
1980,KANSAS,KS,"ANDERSON, JOHN B.",INDEPENDENT,False,68232
1980,KANSAS,KS,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,14471
1980,KANSAS,KS,"SHELTON, FRANK, JR.",AMERICAN,False,1556
1980,KANSAS,KS,"HALL, GUS",COMMUNIST PARTY USE,False,968
1980,KANSAS,KS,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,False,822
1980,KANSAS,KS,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,False,790
1980,KENTUCKY,KY,"REAGAN, RONALD",REPUBLICAN,False,635275
1980,KENTUCKY,KY,"CARTER, JIMMY",DEMOCRAT,False,617418
1980,KENTUCKY,KY,"ANDERSON, JOHN B.",INDEPENDENT,False,31128
1980,KENTUCKY,KY,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,5532
1980,KENTUCKY,KY,"MCCORMACK, ELLEN",RESPECT FOR LIFE,False,4234
1980,KENTUCKY,KY,"COMMONER, BARRY",CITIZENS,False,1305
1980,KENTUCKY,KY,"PULLEY, ANDREW",SOCIALIST WORKERS,False,394
1980,KENTUCKY,KY,"HALL, GUS",COMMUNIST PARTY USE,False,349
1980,LOUISIANA,LA,"REAGAN, RONALD",REPUBLICAN,False,792854
1980,LOUISIANA,LA,"CARTER, JIMMY",DEMOCRAT,False,708454
1980,LOUISIANA,LA,"ANDERSON, JOHN B.",INDEPENDENT,False,26346
1980,LOUISIANA,LA,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,False,10334
1980,LOUISIANA,LA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,8241
1980,LOUISIANA,LA,"COMMONER, BARRY",CITIZENS,False,1585
1980,LOUISIANA,LA,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,784
1980,MAINE,ME,"REAGAN, RONALD",REPUBLICAN,False,238523
1980,MAINE,ME,"CARTER, JIMMY",DEMOCRAT,False,220975
1980,MAINE,ME,"ANDERSON, JOHN B.",INDEPENDENT,False,53328
1980,MAINE,ME,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,5120
1980,MAINE,ME,"COMMONER, BARRY",CITIZENS,False,4395
1980,MAINE,ME,"HALL, GUS",COMMUNIST PARTY USE,False,592
1980,MAINE,ME,,,True,85
1980,MARYLAND,MD,"CARTER, JIMMY",DEMOCRAT,False,726162
1980,MARYLAND,MD,"REAGAN, RONALD",REPUBLICAN,False,680607
1980,MARYLAND,MD,"ANDERSON, JOHN B.",INDEPENDENT,False,119538
1980,MARYLAND,MD,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,14193
1980,MASSACHUSETTS,MA,"REAGAN, RONALD",REPUBLICAN,False,1057632
1980,MASSACHUSETTS,MA,"CARTER, JIMMY",DEMOCRAT,False,1053803
1980,MASSACHUSETTS,MA,"ANDERSON, JOHN B.",INDEPENDENT,False,382540
1980,MASSACHUSETTS,MA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,22039
1980,MASSACHUSETTS,MA,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,3736
1980,MASSACHUSETTS,MA,,,True,2290
1980,MASSACHUSETTS,MA,"COMMONER, BARRY",CITIZENS,False,2057
1980,MICHIGAN,MI,"REAGAN, RONALD",REPUBLICAN,False,1915226
1980,MICHIGAN,MI,"CARTER, JIMMY",DEMOCRAT,False,1661533
1980,MICHIGAN,MI,"ANDERSON, JOHN B.",INDEPENDENT,False,275224
1980,MICHIGAN,MI,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,41598
1980,MICHIGAN,MI,"COMMONER, BARRY",CITIZENS,False,11931
1980,MICHIGAN,MI,"HALL, GUS",COMMUNIST PARTY USE,False,3263
1980,MICHIGAN,MI,,,True,957
1980,MINNESOTA,MN,"CARTER, JIMMY",DEMOCRAT,False,954174
1980,MINNESOTA,MN,"REAGAN, RONALD",REPUBLICAN,False,873269
1980,MINNESOTA,MN,"ANDERSON, JOHN B.",INDEPENDENT,False,174998
1980,MINNESOTA,MN,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,31594
1980,MINNESOTA,MN,"COMMONER, BARRY",CITIZENS,False,8407
1980,MINNESOTA,MN,,AMERICAN,False,6137
1980,MINNESOTA,MN,"HALL, GUS",COMMUNIST PARTY USE,False,1118
1980,MINNESOTA,MN,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,712
1980,MINNESOTA,MN,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,699
1980,MINNESOTA,MN,"MCREYNOLDS, DAVID",SOCIALIST,False,537
1980,MINNESOTA,MN,,,True,282
1980,MISSISSIPPI,MS,"REAGAN, RONALD",REPUBLICAN,False,441090
1980,MISSISSIPPI,MS,"CARTER, JIMMY",DEMOCRAT,False,429282
1980,MISSISSIPPI,MS,"ANDERSON, JOHN B.",INDEPENDENT,False,12037
1980,MISSISSIPPI,MS,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,4703
1980,MISSISSIPPI,MS,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,2403
1980,MISSISSIPPI,MS,"PULLEY, ANDREW",SOCIALIST WORKERS,False,2241
1980,MISSOURI,MO,"REAGAN, RONALD",REPUBLICAN,False,1074182
1980,MISSOURI,MO,"CARTER, JIMMY",DEMOCRAT,False,931183
1980,MISSOURI,MO,"ANDERSON, JOHN B.",INDEPENDENT,False,77921
1980,MISSOURI,MO,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,14423
1980,MISSOURI,MO,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,1516
1980,MISSOURI,MO,,,True,605
1980,MONTANA,MT,"REAGAN, RONALD",REPUBLICAN,False,206815
1980,MONTANA,MT,"CARTER, JIMMY",DEMOCRAT,False,118033
1980,MONTANA,MT,"ANDERSON, JOHN B.",INDEPENDENT,False,29282
1980,MONTANA,MT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,9826
1980,NEBRASKA,NE,"REAGAN, RONALD",REPUBLICAN,False,419215
1980,NEBRASKA,NE,"CARTER, JIMMY",DEMOCRAT,False,166425
1980,NEBRASKA,NE,"ANDERSON, JOHN B.",INDEPENDENT,False,44855
1980,NEBRASKA,NE,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,9042
1980,NEVADA,NV,"REAGAN, RONALD",REPUBLICAN,False,155018
1980,NEVADA,NV,"CARTER, JIMMY",DEMOCRAT,False,66667
1980,NEVADA,NV,"ANDERSON, JOHN B.",INDEPENDENT,False,17652
1980,NEVADA,NV,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,4359
1980,NEW HAMPSHIRE,NH,"REAGAN, RONALD",REPUBLICAN,False,221706
1980,NEW HAMPSHIRE,NH,"CARTER, JIMMY",DEMOCRAT,False,108865
1980,NEW HAMPSHIRE,NH,"ANDERSON, JOHN B.",INDEPENDENT,False,49694
1980,NEW HAMPSHIRE,NH,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,2065
1980,NEW HAMPSHIRE,NH,"COMMONER, BARRY",CITIZENS,False,1321
1980,NEW HAMPSHIRE,NH,"HALL, GUS",COMMUNIST PARTY USE,False,130
1980,NEW HAMPSHIRE,NH,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,77
1980,NEW HAMPSHIRE,NH,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,72
1980,NEW HAMPSHIRE,NH,,,True,69
1980,NEW JERSEY,NJ,"REAGAN, RONALD",REPUBLICAN,False,1546558
1980,NEW JERSEY,NJ,"CARTER, JIMMY",DEMOCRAT,False,1147365
1980,NEW JERSEY,NJ,"ANDERSON, JOHN B.",INDEPENDENT,False,234633
1980,NEW JERSEY,NJ,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,20653
1980,NEW JERSEY,NJ,"COMMONER, BARRY",CITIZENS,False,8204
1980,NEW JERSEY,NJ,"MCCORMACK, ELLEN",RIGHT-TO-LIFE,False,3928
1980,NEW JERSEY,NJ,"LYNEN, KURT",MIDDLE CLASS CANDIDATE,False,3695
1980,NEW JERSEY,NJ,"HALL, GUS",COMMUNIST PARTY USE,False,2556
1980,NEW JERSEY,NJ,"PULLEY, ANDREW",SOCIALIST WORKERS,False,2199
1980,NEW JERSEY,NJ,"MCREYNOLDS, DAVID",SOCIALIST,False,1974
1980,NEW JERSEY,NJ,"GAHRES, WILLIAM """"BILL""""",DOWN WITH LAWYERS,False,1719
1980,NEW JERSEY,NJ,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,1289
1980,NEW JERSEY,NJ,"WENDELKEN, MARTIN E.",INDEPENDENT,False,924
1980,NEW MEXICO,NM,"REAGAN, RONALD",REPUBLICAN,False,250780
1980,NEW MEXICO,NM,"CARTER, JIMMY",DEMOCRAT,False,167827
1980,NEW MEXICO,NM,"ANDERSON, JOHN B.",INDEPENDENT,False,29460
1980,NEW MEXICO,NM,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,4366
1980,NEW MEXICO,NM,"COMMONER, BARRY",CITIZENS,False,2203
1980,NEW MEXICO,NM,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,False,1282
1980,NEW MEXICO,NM,"PULLEY, ANDREW",SOCIALIST WORKERS,False,326
1980,NEW YORK,NY,"CARTER, JIMMY",DEMOCRAT,False,2728373
1980,NEW YORK,NY,"REAGAN, RONALD",REPUBLICAN,False,2637701
1980,NEW YORK,NY,"ANDERSON, JOHN B.",LIBERAL PARTY,False,467802
1980,NEW YORK,NY,"REAGAN, RONALD",CONSERVATIVE,False,256132
1980,NEW YORK,NY,"CLARK, EDWARD """"ED""""",FREE LIBERTARIAN,False,52649
1980,NEW YORK,NY,"MCCORMACK, ELLEN",RIGHT-TO-LIFE,False,24160
1980,NEW YORK,NY,"COMMONER, BARRY",CITIZENS,False,23187
1980,NEW YORK,NY,"HALL, GUS",COMMUNIST PARTY USE,False,7415
1980,NEW YORK,NY,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,2069
1980,NEW YORK,NY,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,1417
1980,NEW YORK,NY,,,True,1065
1980,NORTH CAROLINA,NC,"REAGAN, RONALD",REPUBLICAN,False,915019
1980,NORTH CAROLINA,NC,"CARTER, JIMMY",DEMOCRAT,False,875636
1980,NORTH CAROLINA,NC,"ANDERSON, JOHN B.",INDEPENDENT,False,52801
1980,NORTH CAROLINA,NC,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,9678
1980,NORTH CAROLINA,NC,"COMMONER, BARRY",CITIZENS,False,2288
1980,NORTH CAROLINA,NC,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,417
1980,NORTH DAKOTA,ND,"REAGAN, RONALD",REPUBLICAN,False,193696
1980,NORTH DAKOTA,ND,"CARTER, JIMMY",DEMOCRAT,False,79190
1980,NORTH DAKOTA,ND,"ANDERSON, JOHN B.",INDEPENDENT,False,23641
1980,NORTH DAKOTA,ND,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,3744
1980,NORTH DAKOTA,ND,"MCLAIN, HARLEY",NATURAL PEOPLE'S LEAGUE,False,297
1980,NORTH DAKOTA,ND,"GREAVES, PERCY L, JR.",AMERICAN,False,236
1980,NORTH DAKOTA,ND,"HALL, GUS",COMMUNIST PARTY USE,False,94
1980,NORTH DAKOTA,ND,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,90
1980,NORTH DAKOTA,ND,"MCREYNOLDS, DAVID",SOCIALIST,False,83
1980,NORTH DAKOTA,ND,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,False,55
1980,OHIO,OH,"REAGAN, RONALD",REPUBLICAN,False,2206546
1980,OHIO,OH,"CARTER, JIMMY",DEMOCRAT,False,1752415
1980,OHIO,OH,"ANDERSON, JOHN B.",INDEPENDENT,False,254473
1980,OHIO,OH,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,49034
1980,OHIO,OH,"COMMONER, BARRY",CITIZENS,False,8565
1980,OHIO,OH,"HALL, GUS",COMMUNIST PARTY USE,False,4730
1980,OHIO,OH,"CONGRESS, RICHARD",SOCIALIST WORKERS,False,4030
1980,OHIO,OH,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,3791
1980,OHIO,OH,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,False,28
1980,OKLAHOMA,OK,"REAGAN, RONALD",REPUBLICAN,False,695571
1980,OKLAHOMA,OK,"CARTER, JIMMY",DEMOCRAT,False,402027
1980,OKLAHOMA,OK,"ANDERSON, JOHN B.",INDEPENDENT,False,38285
1980,OKLAHOMA,OK,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,13829
1980,OREGON,OR,"REAGAN, RONALD",REPUBLICAN,False,571045
1980,OREGON,OR,"CARTER, JIMMY",DEMOCRAT,False,456891
1980,OREGON,OR,"ANDERSON, JOHN B.",INDEPENDENT,False,112390
1980,OREGON,OR,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,25839
1980,OREGON,OR,"COMMONER, BARRY",CITIZENS,False,13643
1980,OREGON,OR,,,True,1714
1980,PENNSYLVANIA,PA,"REAGAN, RONALD",REPUBLICAN,False,2261873
1980,PENNSYLVANIA,PA,"CARTER, JIMMY",DEMOCRAT,False,1937541
1980,PENNSYLVANIA,PA,"ANDERSON, JOHN B.",INDEPENDENT,False,292922
1980,PENNSYLVANIA,PA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,33264
1980,PENNSYLVANIA,PA,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,20292
1980,PENNSYLVANIA,PA,"COMMONER, BARRY",CITIZENS,False,10431
1980,PENNSYLVANIA,PA,"HALL, GUS",COMMUNIST PARTY USE,False,5185
1980,RHODE ISLAND,RI,"CARTER, JIMMY",DEMOCRAT,False,198343
1980,RHODE ISLAND,RI,"REAGAN, RONALD",REPUBLICAN,False,154794
1980,RHODE ISLAND,RI,"ANDERSON, JOHN B.",INDEPENDENT,False,59820
1980,RHODE ISLAND,RI,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,2459
1980,RHODE ISLAND,RI,"HALL, GUS",COMMUNIST PARTY USE,False,219
1980,RHODE ISLAND,RI,"MCREYNOLDS, DAVID",SOCIALIST,False,171
1980,RHODE ISLAND,RI,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,91
1980,RHODE ISLAND,RI,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,78
1980,SOUTH CAROLINA,SC,"REAGAN, RONALD",REPUBLICAN,False,439278
1980,SOUTH CAROLINA,SC,"CARTER, JIMMY",DEMOCRAT,False,428221
1980,SOUTH CAROLINA,SC,"ANDERSON, JOHN B.",INDEPENDENT,False,13869
1980,SOUTH CAROLINA,SC,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,4808
1980,SOUTH CAROLINA,SC,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,False,2087
1980,SOUTH DAKOTA,SD,"REAGAN, RONALD",REPUBLICAN,False,198344
1980,SOUTH DAKOTA,SD,"CARTER, JIMMY",DEMOCRAT,False,103856
1980,SOUTH DAKOTA,SD,"ANDERSON, JOHN B.",INDEPENDENT,False,21432
1980,SOUTH DAKOTA,SD,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,3825
1980,SOUTH DAKOTA,SD,"PULLEY, ANDREW",SOCIALIST WORKERS,False,251
1980,TENNESSEE,TN,"REAGAN, RONALD",REPUBLICAN,False,787762
1980,TENNESSEE,TN,"CARTER, JIMMY",DEMOCRAT,False,783052
1980,TENNESSEE,TN,"ANDERSON, JOHN B.",INDEPENDENT,False,35992
1980,TENNESSEE,TN,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,7117
1980,TENNESSEE,TN,"COMMONER, BARRY",CITIZENS,False,1113
1980,TENNESSEE,TN,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,False,522
1980,TENNESSEE,TN,"MCREYNOLDS, DAVID",SOCIALIST,False,520
1980,TENNESSEE,TN,"HALL, GUS",COMMUNIST PARTY USE,False,504
1980,TENNESSEE,TN,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,491
1980,TENNESSEE,TN,"GRISWOLD, DEIRDRE",WORKERS WORLD,False,401
1980,TENNESSEE,TN,,,True,153
1980,TEXAS,TX,"REAGAN, RONALD",REPUBLICAN,False,2510706
1980,TEXAS,TX,"CARTER, JIMMY",DEMOCRAT,False,1881148
1980,TEXAS,TX,"ANDERSON, JOHN B.",INDEPENDENT,False,111614
1980,TEXAS,TX,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,37644
1980,TEXAS,TX,,,True,529
1980,UTAH,UT,"REAGAN, RONALD",REPUBLICAN,False,439688
1980,UTAH,UT,"CARTER, JIMMY",DEMOCRAT,False,124267
1980,UTAH,UT,"ANDERSON, JOHN B.",INDEPENDENT,False,30285
1980,UTAH,UT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,7157
1980,UTAH,UT,"COMMONER, BARRY",CITIZENS,False,1010
1980,UTAH,UT,"GREAVES, PERCY L, JR.",AMERICAN,False,966
1980,UTAH,UT,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,False,523
1980,UTAH,UT,"HALL, GUS",COMMUNIST PARTY USE,False,140
1980,UTAH,UT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,125
1980,VERMONT,VT,"REAGAN, RONALD",REPUBLICAN,False,94629
1980,VERMONT,VT,"CARTER, JIMMY",DEMOCRAT,False,81953
1980,VERMONT,VT,"ANDERSON, JOHN B.",INDEPENDENT,False,31762
1980,VERMONT,VT,"COMMONER, BARRY",CITIZENS,False,2317
1980,VERMONT,VT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,1901
1980,VERMONT,VT,,,True,414
1980,VERMONT,VT,"MCREYNOLDS, DAVID",SOCIALIST,False,137
1980,VERMONT,VT,"HALL, GUS",COMMUNIST PARTY USE,False,119
1980,VERMONT,VT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,76
1980,VIRGINIA,VA,"REAGAN, RONALD",REPUBLICAN,False,989610
1980,VIRGINIA,VA,"CARTER, JIMMY",DEMOCRAT,False,752175
1980,VIRGINIA,VA,"ANDERSON, JOHN B.",INDEPENDENT,False,95419
1980,VIRGINIA,VA,"COMMONER, BARRY",CITIZENS,False,14025
1980,VIRGINIA,VA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,12822
1980,VIRGINIA,VA,"DEBERRY, CLIFTON",SOCIALIST WORKERS,False,1987
