recorded,RADON_pCi/L,TEMP_F,HUMIDITY,PRESSURE_hPa,CO2_ppm,VOC_ppb,High_CO2
2021-02-17 11:19:41,1.22,64.76,22.5,994,510,201.0,No
2021-02-17 12:19:41,1.22,65.01,22.0,994,514,229.0,No
2021-02-17 13:19:41,1.24,65.19,22.0,995,511,294.0,No
2021-02-17 14:19:41,1.27,63.28,22.5,996,499,315.0,No
2021-02-17 15:19:41,1.27,62.58,22.5,996,488,301.0,No
2021-02-17 16:19:41,1.24,61.99,23.0,996,488,287.0,No
2021-02-17 17:19:41,1.24,63.73,23.5,996,525,308.0,No
2021-02-17 18:19:41,1.24,63.43,23.5,996,518,170.0,No
2021-02-17 19:19:41,1.22,63.21,23.5,995,519,129.0,No
2021-02-17 20:19:41,1.24,62.89,23.5,995,517,82.0,No
2021-02-17 21:19:41,1.27,62.6,24.0,995,561,88.0,No
2021-02-17 22:19:41,1.27,63.07,27.5,995,880,520.0,Yes
2021-02-17 23:19:41,1.27,62.19,25.5,995,689,155.0,No
2021-02-18 00:19:41,1.27,62.4,26.5,995,615,46.0,No
2021-02-18 01:19:41,1.27,61.77,26.5,996,581,63.0,No
2021-02-18 02:19:41,1.27,62.31,26.0,996,559,105.0,No
2021-02-18 03:19:41,1.24,62.19,26.0,995,553,142.0,No
2021-02-18 04:19:41,1.24,61.45,26.0,996,534,108.0,No
2021-02-18 05:19:41,1.27,60.35,26.0,996,526,89.0,No
2021-02-18 06:19:41,1.24,61.23,26.5,996,518,76.0,No
2021-02-18 07:19:41,1.24,60.71,27.0,996,515,71.0,No
2021-02-18 08:19:41,1.22,61.29,27.5,996,502,54.0,No
2021-02-18 09:19:41,1.22,61.63,28.0,996,498,46.0,No
2021-02-18 10:19:41,1.22,61.9,27.0,996,493,65.0,No
2021-02-18 11:19:41,1.19,63.59,27.0,996,510,97.0,No
2021-02-18 12:19:41,1.19,63.75,26.5,996,501,80.0,No
2021-02-18 13:19:41,1.19,63.03,26.5,996,484,58.0,No
2021-02-18 14:19:41,1.16,61.84,26.5,996,473,46.0,No
2021-02-18 15:19:41,1.16,61.21,27.0,996,470,46.0,No
2021-02-18 16:19:41,1.14,60.89,27.0,996,474,48.0,No
2021-02-18 17:19:41,1.14,61.9,27.5,996,482,58.0,No
2021-02-18 18:19:41,1.08,62.06,27.0,996,491,80.0,No
2021-02-18 19:19:41,1.08,62.02,27.5,995,513,144.0,No
2021-02-18 20:19:41,1.05,62.24,27.5,994,524,150.0,No
2021-02-18 21:19:41,1.03,62.55,28.5,994,529,161.0,No
2021-02-18 22:19:41,1.03,62.33,28.5,994,507,178.0,No
2021-02-18 23:19:41,1.05,61.63,28.5,994,494,174.0,No
2021-02-19 00:19:41,1.11,61.79,29.5,994,504,170.0,No
2021-02-19 01:19:41,1.08,62.01,29.5,995,537,246.0,No
2021-02-19 02:19:41,1.11,62.15,29.0,994,555,342.0,No
2021-02-19 03:19:41,1.11,61.27,29.0,994,555,438.0,No
2021-02-19 04:19:41,1.08,60.48,29.0,994,557,543.0,No
2021-02-19 05:19:41,1.03,60.64,29.5,993,551,508.0,No
2021-02-19 06:19:41,0.97,60.04,29.0,993,549,512.0,No
2021-02-19 07:19:41,1.0,59.83,29.0,993,542,520.0,No
2021-02-19 08:19:41,1.03,60.15,28.5,993,523,411.0,No
2021-02-19 09:19:41,1.0,60.12,28.0,992,511,325.0,No
2021-02-19 10:19:41,0.95,61.23,27.5,992,501,259.0,No
2021-02-19 11:19:41,0.97,63.05,27.0,992,507,236.0,No
2021-02-19 12:19:41,1.0,63.1,26.5,992,491,133.0,No
2021-02-19 13:19:41,1.0,62.31,26.5,992,467,69.0,No
2021-02-19 14:19:41,0.97,61.03,26.5,992,464,67.0,No
2021-02-19 15:19:41,0.97,60.66,27.0,992,462,69.0,No
2021-02-19 16:19:41,1.0,60.6,26.5,992,463,59.0,No
2021-02-19 17:19:41,1.05,61.29,27.0,992,471,52.0,No
2021-02-19 18:19:41,1.11,61.63,27.0,991,476,52.0,No
2021-02-19 19:19:41,1.14,62.06,27.0,991,472,46.0,No
2021-02-19 20:19:41,1.14,61.92,27.0,991,478,48.0,No
2021-02-19 21:19:41,1.14,61.74,27.5,991,489,50.0,No
2021-02-19 22:19:41,1.14,62.31,28.5,991,499,63.0,No
2021-02-19 23:19:41,1.3,62.22,28.5,992,495,52.0,No
2021-02-20 00:19:41,1.32,62.82,28.5,992,493,93.0,No
2021-02-20 01:19:41,1.38,62.24,28.5,992,491,123.0,No
2021-02-20 02:19:41,1.49,62.49,28.0,993,489,118.0,No
2021-02-20 03:19:41,1.54,61.95,28.0,993,503,127.0,No
2021-02-20 04:19:41,1.65,61.34,28.5,993,504,152.0,No
2021-02-20 05:19:41,1.7,60.1,28.5,993,502,144.0,No
2021-02-20 06:19:41,1.7,60.04,27.5,993,492,153.0,No
2021-02-20 07:19:41,1.68,60.4,27.0,994,482,136.0,No
2021-02-20 08:19:41,1.7,61.79,27.0,994,490,157.0,No
2021-02-20 09:19:41,1.73,61.97,26.5,993,485,114.0,No
2021-02-20 10:19:41,1.73,63.61,26.0,994,493,91.0,No
2021-02-20 11:19:41,1.78,63.9,25.5,994,492,65.0,No
2021-02-20 12:19:41,1.68,63.91,25.5,994,493,59.0,No
2021-02-20 13:19:41,1.65,63.9,25.0,994,492,52.0,No
2021-02-20 14:19:41,1.65,64.27,24.5,994,492,52.0,No
2021-02-20 15:19:41,1.65,63.95,25.0,994,487,54.0,No
2021-02-20 16:19:41,1.62,64.62,25.0,994,480,50.0,No
2021-02-20 17:19:41,1.51,64.11,25.0,995,486,69.0,No
2021-02-20 18:19:41,1.49,63.88,25.0,994,490,54.0,No
2021-02-20 19:19:41,1.38,63.79,25.5,993,493,72.0,No
2021-02-20 20:19:41,1.38,63.46,25.0,993,485,46.0,No
2021-02-20 21:19:41,1.38,62.65,25.0,993,476,63.0,No
2021-02-20 22:19:41,1.3,63.63,28.0,993,715,345.0,No
2021-02-20 23:19:41,1.24,64.22,28.5,993,697,401.0,No
2021-02-21 00:19:41,1.24,62.8,28.0,993,602,311.0,No
2021-02-21 01:19:41,1.24,62.67,28.5,993,561,284.0,No
2021-02-21 02:19:41,1.22,62.56,28.0,993,542,215.0,No
2021-02-21 03:19:41,1.22,62.37,27.5,993,539,298.0,No
2021-02-21 04:19:41,1.14,61.29,28.0,993,552,290.0,No
2021-02-21 05:36:36,1.57,61.3,28.5,993,660,52.0,No
2021-02-21 06:36:36,2.32,61.3,29.5,993,657,122.0,No
2021-02-21 07:36:36,1.78,61.66,29.5,993,653,108.0,No
2021-02-21 08:36:36,2.27,61.47,30.0,992,646,91.0,No
2021-02-21 09:36:36,2.41,61.68,30.0,991,637,46.0,No
2021-02-21 10:36:36,2.86,61.23,30.5,991,631,46.0,No
2021-02-21 11:36:36,3.05,62.42,29.5,991,639,52.0,No
2021-02-21 12:36:36,3.03,62.46,29.5,990,635,46.0,No
2021-02-21 13:36:36,2.59,62.6,30.0,990,627,46.0,No
2021-02-21 14:36:36,2.38,62.37,30.0,990,611,58.0,No
2021-02-21 15:36:36,2.22,62.26,30.0,989,607,52.0,No
2021-02-21 16:36:36,2.16,62.94,31.5,988,685,201.0,No
2021-02-21 17:36:36,2.22,62.62,31.5,986,655,165.0,No
2021-02-21 18:36:36,2.08,62.22,31.0,985,632,112.0,No
2021-02-21 19:36:36,1.89,62.76,31.5,982,628,67.0,No
2021-02-21 20:36:36,1.73,62.6,32.0,980,618,46.0,No
2021-02-21 21:36:36,1.73,62.87,31.5,979,594,46.0,No
2021-02-21 22:36:36,1.76,62.98,32.0,978,598,48.0,No
2021-02-21 23:36:36,1.78,63.3,33.0,976,601,58.0,No
2021-02-22 00:36:36,1.86,63.32,34.0,976,617,61.0,No
2021-02-22 01:36:36,1.81,63.45,34.5,974,635,80.0,No
2021-02-22 02:36:36,1.7,63.64,35.5,973,674,201.0,No
2021-02-22 03:36:36,1.7,62.89,35.0,973,689,394.0,No
2021-02-22 04:36:36,1.73,62.13,35.0,972,695,623.0,No
2021-02-22 05:36:36,1.68,61.38,34.5,972,675,587.0,No
2021-02-22 06:36:36,1.59,62.17,36.0,972,686,609.0,No
2021-02-22 07:36:36,1.59,62.29,36.0,973,682,592.0,No
2021-02-22 08:36:36,1.49,62.6,36.0,973,682,512.0,No
2021-02-22 09:36:36,1.54,62.82,36.0,974,680,445.0,No
2021-02-22 10:36:36,1.38,64.4,38.0,975,687,335.0,No
2021-02-22 11:36:36,1.24,65.44,36.5,975,680,301.0,No
2021-02-22 12:36:36,1.24,65.28,35.5,976,669,198.0,No
2021-02-22 13:36:36,1.32,64.87,34.5,976,656,142.0,No
2021-02-22 14:36:36,1.3,63.63,34.5,976,641,129.0,No
2021-02-22 15:36:36,1.3,62.69,34.0,976,638,142.0,No
2021-02-22 16:36:36,1.24,62.31,34.5,976,639,142.0,No
2021-02-22 17:36:36,1.19,61.86,34.5,975,651,273.0,No
2021-02-22 18:36:36,1.19,61.9,34.0,975,665,394.0,No
2021-02-22 19:36:36,1.22,64.38,36.5,974,801,721.0,Yes
2021-02-22 20:36:36,1.3,64.76,35.5,973,760,438.0,No
2021-02-22 21:36:36,1.3,64.11,35.5,972,799,259.0,No
2021-02-22 22:36:36,1.22,63.61,38.0,972,1001,270.0,Yes
2021-02-22 23:36:36,1.24,63.68,36.5,971,836,131.0,Yes
2021-02-23 00:36:36,1.22,64.4,37.0,971,800,89.0,Yes
2021-02-23 01:36:36,1.24,63.59,36.5,970,776,56.0,No
2021-02-23 02:36:36,1.35,63.39,36.0,969,839,93.0,Yes
2021-02-23 03:36:36,1.27,62.8,36.0,969,811,148.0,Yes
2021-02-23 04:36:36,1.22,62.13,36.0,969,794,246.0,No
2021-02-23 05:36:36,1.27,61.57,36.0,969,779,315.0,No
2021-02-23 06:36:36,1.35,61.16,36.0,969,765,298.0,No
2021-02-23 07:36:36,1.3,61.57,36.0,970,752,256.0,No
2021-02-23 08:36:36,1.38,62.01,36.5,970,737,181.0,No
2021-02-23 09:36:36,1.27,61.88,36.5,971,730,138.0,No
2021-02-23 10:36:36,1.24,62.89,37.0,972,722,125.0,No
2021-02-23 11:36:36,1.27,64.27,38.0,973,728,112.0,No
2021-02-23 12:36:36,1.19,64.85,38.0,974,715,82.0,No
2021-02-23 13:36:36,1.19,64.85,38.5,975,712,133.0,No
2021-02-23 14:36:36,1.3,63.84,38.0,976,692,86.0,No
2021-02-23 15:36:36,1.3,63.66,37.5,976,702,63.0,No
2021-02-23 16:36:36,1.3,63.93,37.0,977,703,59.0,No
2021-02-23 17:36:36,1.24,64.33,37.5,977,705,46.0,No
2021-02-23 18:36:36,1.24,65.17,36.5,977,715,46.0,No
2021-02-23 19:36:36,1.3,65.64,36.5,977,682,46.0,No
2021-02-23 20:36:36,1.24,65.89,36.5,977,648,52.0,No
2021-02-23 21:36:36,1.19,65.41,36.5,977,629,48.0,No
2021-02-23 22:36:36,1.24,64.96,36.5,977,611,50.0,No
2021-02-23 23:36:36,1.22,64.04,36.5,977,599,46.0,No
2021-02-24 00:36:36,1.14,63.55,36.5,977,600,48.0,No
2021-02-24 01:36:36,1.11,63.21,37.0,976,603,71.0,No
2021-02-24 02:36:36,1.03,62.98,37.0,975,619,133.0,No
2021-02-24 03:36:36,1.05,63.14,37.0,976,630,294.0,No
2021-02-24 04:36:36,1.05,62.55,37.0,974,624,394.0,No
2021-02-24 05:36:36,1.03,62.01,37.0,973,635,425.0,No
2021-02-24 06:36:36,1.05,61.5,36.5,972,635,425.0,No
2021-02-24 07:36:36,1.11,61.07,37.0,972,630,359.0,No
2021-02-24 08:36:36,1.03,62.13,37.5,971,645,342.0,No
2021-02-24 09:36:36,1.14,61.74,37.0,971,642,325.0,No
2021-02-24 10:36:36,1.14,63.52,37.5,972,660,342.0,No
2021-02-24 11:36:36,1.08,64.62,38.0,972,676,373.0,No
2021-02-24 12:36:36,1.08,63.77,37.5,973,667,294.0,No
2021-02-24 13:36:36,1.0,63.99,38.5,974,664,239.0,No
2021-02-24 14:36:36,0.84,63.3,38.0,976,664,225.0,No
2021-02-24 15:36:36,0.84,63.37,38.0,977,673,195.0,No
2021-02-24 16:36:36,0.89,62.96,38.0,979,688,187.0,No
2021-02-24 17:36:36,0.95,62.38,38.0,980,692,148.0,No
2021-02-24 18:36:36,0.95,62.06,37.5,981,676,99.0,No
2021-02-24 19:36:36,0.95,62.11,38.0,982,667,86.0,No
2021-02-24 20:36:36,0.95,62.11,37.5,984,668,63.0,No
2021-02-24 21:36:36,0.95,63.93,39.0,985,884,140.0,Yes
2021-02-24 22:36:36,0.84,63.97,40.0,986,945,526.0,Yes
2021-02-24 23:36:36,0.76,63.18,39.0,987,824,615.0,Yes
2021-02-25 00:36:36,0.89,63.68,39.0,988,777,694.0,No
2021-02-25 01:36:36,0.92,62.98,38.5,990,742,534.0,No
2021-02-25 02:36:36,0.89,63.18,38.5,991,719,367.0,No
2021-02-25 03:36:36,0.84,62.35,38.0,991,733,387.0,No
2021-02-25 04:36:36,0.84,61.92,38.0,992,741,574.0,No
2021-02-25 05:36:36,0.81,61.47,37.5,992,751,815.0,No
2021-02-25 06:36:36,0.73,62.2,37.0,993,753,868.0,No
2021-02-25 07:36:36,0.7,62.53,36.5,993,727,734.0,No
2021-02-25 08:36:36,0.73,62.17,36.0,993,706,534.0,No
2021-02-25 09:36:36,0.68,62.46,36.0,992,699,438.0,No
2021-02-25 10:36:36,0.68,63.93,35.5,993,706,370.0,No
2021-02-25 11:36:36,0.76,65.25,35.5,993,699,304.0,No
2021-02-25 12:36:36,0.89,65.86,35.0,994,685,259.0,No
2021-02-25 13:36:36,0.95,65.55,34.5,994,668,208.0,No
2021-02-25 14:36:36,1.0,64.06,35.0,995,663,281.0,No
2021-02-25 15:36:36,1.05,63.79,34.5,995,660,267.0,No
2021-02-25 16:36:36,1.05,63.93,35.0,995,677,225.0,No
2021-02-25 17:36:36,1.0,64.18,35.0,995,682,127.0,No
2021-02-25 18:36:36,0.97,64.49,34.5,994,685,89.0,No
2021-02-25 19:36:36,0.89,64.83,34.0,994,679,46.0,No
2021-02-25 20:36:36,0.95,65.01,34.0,993,666,46.0,No
2021-02-25 21:36:36,1.0,64.76,35.0,993,649,46.0,No
2021-02-25 22:36:36,1.11,64.99,35.0,993,646,46.0,No
2021-02-25 23:36:36,1.11,64.72,35.5,993,630,46.0,No
2021-02-26 00:36:36,1.08,63.73,35.5,993,621,52.0,No
2021-02-26 01:36:36,1.03,63.46,35.5,993,623,65.0,No
2021-02-26 02:36:36,1.03,62.94,36.0,993,630,136.0,No
2021-02-26 03:36:36,1.08,62.96,36.0,993,638,236.0,No
2021-02-26 04:36:36,1.08,62.46,36.5,993,636,332.0,No
2021-02-26 05:36:36,1.08,61.92,36.5,992,649,397.0,No
2021-02-26 06:36:36,1.08,61.29,36.0,992,654,418.0,No
2021-02-26 07:36:36,1.11,61.7,35.5,992,648,380.0,No
2021-02-26 08:36:36,1.08,61.57,35.0,992,650,322.0,No
2021-02-26 09:36:36,1.08,62.53,35.0,991,650,256.0,No
2021-02-26 10:36:36,1.08,63.68,35.0,990,644,176.0,No
2021-02-26 11:36:36,1.19,65.08,34.5,989,639,169.0,No
2021-02-26 12:36:36,1.03,65.53,34.0,989,639,144.0,No
2021-02-26 13:36:36,1.03,65.25,34.0,990,640,127.0,No
2021-02-26 14:36:36,1.0,65.1,34.0,991,639,142.0,No
2021-02-26 15:36:36,1.03,64.99,34.5,990,634,127.0,No
2021-02-26 16:36:36,1.0,65.21,34.5,989,644,150.0,No
2021-02-26 17:36:36,0.95,65.28,34.5,988,641,123.0,No
2021-02-26 18:36:36,0.95,65.28,34.5,986,642,106.0,No
2021-02-26 19:36:36,1.0,65.75,34.0,985,611,72.0,No
2021-02-26 20:36:36,1.08,65.32,33.5,983,586,46.0,No
2021-02-26 21:36:36,1.0,65.12,33.5,982,550,50.0,No
2021-02-26 22:36:36,1.05,64.11,33.0,982,532,46.0,No
2021-02-26 23:36:36,1.05,64.38,33.5,980,537,59.0,No
2021-02-27 00:36:36,1.0,63.7,34.0,980,541,46.0,No
2021-02-27 01:36:36,0.97,64.42,35.5,979,564,95.0,No
2021-02-27 02:36:36,1.0,63.55,35.0,979,580,152.0,No
2021-02-27 03:36:36,0.97,63.32,35.0,979,608,304.0,No
2021-02-27 04:36:36,0.97,62.56,35.0,979,620,349.0,No
2021-02-27 05:36:36,1.0,62.06,35.0,978,629,362.0,No
2021-02-27 06:36:36,0.97,61.95,35.5,978,642,339.0,No
2021-02-27 07:36:36,0.97,61.84,35.5,978,631,264.0,No
2021-02-27 08:36:36,1.03,62.98,37.0,978,632,215.0,No
2021-02-27 09:36:36,0.97,62.74,36.5,978,618,178.0,No
2021-02-27 10:36:36,0.97,62.69,36.5,978,606,159.0,No
2021-02-27 11:36:36,0.89,63.73,37.0,979,607,138.0,No
2021-02-27 12:36:36,0.89,64.51,37.5,979,605,195.0,No
2021-02-27 13:36:36,0.84,63.54,37.0,981,598,150.0,No
2021-02-27 14:36:36,0.89,63.68,37.5,982,589,148.0,No
2021-02-27 15:36:36,0.92,63.93,37.0,982,595,159.0,No
2021-02-27 16:36:36,0.97,64.29,37.0,983,614,155.0,No
2021-02-27 17:36:36,1.03,64.6,36.5,984,615,136.0,No
2021-02-27 18:36:36,1.05,64.8,36.5,984,626,112.0,No
2021-02-27 19:36:36,1.03,65.01,36.0,984,636,89.0,No
2021-02-27 20:36:36,0.89,64.74,36.0,984,639,52.0,No
2021-02-27 21:36:36,0.92,64.9,37.0,985,735,122.0,No
2021-02-27 22:36:36,0.76,63.82,36.5,985,687,46.0,No
2021-02-27 23:36:36,0.84,62.67,35.0,985,521,46.0,No
2021-02-28 00:36:36,0.84,61.7,35.5,985,503,46.0,No
2021-02-28 01:46:02,0.84,60.85,35.5,984,505,46.0,No
2021-02-28 02:46:02,1.05,61.23,36.0,984,507,99.0,No
2021-02-28 03:46:02,1.05,60.4,36.0,984,515,78.0,No
2021-02-28 04:46:02,1.0,59.79,36.0,983,514,48.0,No
2021-02-28 05:46:02,0.97,59.31,36.5,983,514,56.0,No
2021-02-28 06:46:02,0.92,59.13,37.0,982,517,63.0,No
2021-02-28 07:46:02,1.0,59.85,37.0,981,525,61.0,No
2021-02-28 08:46:02,0.97,60.13,37.5,980,516,71.0,No
2021-02-28 09:46:02,0.97,60.94,38.5,978,515,119.0,No
2021-02-28 10:46:02,0.97,61.02,38.5,977,511,135.0,No
2021-02-28 11:46:02,0.92,61.36,38.5,976,509,108.0,No
2021-02-28 12:46:02,0.89,62.08,38.5,975,505,122.0,No
2021-02-28 13:46:02,0.84,61.36,38.5,974,497,88.0,No
2021-02-28 14:46:02,0.84,61.48,39.5,974,505,91.0,No
2021-02-28 15:46:02,0.81,62.01,40.5,974,510,108.0,No
2021-02-28 16:46:02,0.81,62.55,41.0,973,519,108.0,No
2021-02-28 17:46:02,0.76,61.79,41.5,973,519,93.0,No
2021-02-28 18:46:02,0.7,61.93,42.0,972,511,78.0,No
2021-02-28 19:46:02,0.7,61.48,41.5,973,510,75.0,No
2021-02-28 20:46:02,0.65,61.84,41.0,974,512,65.0,No
2021-02-28 21:46:02,0.59,61.32,40.0,975,512,67.0,No
2021-02-28 22:50:17,0.57,61.72,39.5,977,522,69.0,No
2021-02-28 23:50:17,0.51,61.39,39.0,978,522,46.0,No
2021-03-01 00:50:17,0.57,61.99,39.0,979,541,67.0,No
2021-03-01 01:50:17,0.57,62.89,39.5,980,557,89.0,No
2021-03-01 02:50:17,0.54,63.09,39.0,981,551,133.0,No
2021-03-01 03:50:17,0.62,62.08,37.5,982,533,172.0,No
2021-03-01 04:50:17,0.57,60.84,37.0,983,537,148.0,No
2021-03-01 05:50:17,0.57,60.26,36.5,983,528,122.0,No
2021-03-01 06:50:17,0.51,61.34,37.0,984,535,135.0,No
2021-03-01 07:50:17,0.59,61.74,36.5,985,523,114.0,No
2021-03-01 08:50:17,0.54,62.1,35.0,985,518,82.0,No
2021-03-01 09:50:17,0.54,61.93,33.5,986,503,46.0,No
2021-03-01 10:50:17,0.49,62.98,33.0,987,504,54.0,No
2021-03-01 11:50:17,0.49,63.54,32.0,988,499,56.0,No
2021-03-01 12:50:17,0.43,61.63,31.0,989,480,46.0,No
2021-03-01 13:50:17,0.43,60.48,31.5,990,492,169.0,No
2021-03-01 14:50:17,0.43,59.5,31.0,991,483,84.0,No
2021-03-01 15:50:17,0.46,61.57,31.0,992,502,101.0,No
2021-03-01 16:50:17,0.43,62.22,30.0,993,497,86.0,No
2021-03-01 17:50:17,0.43,62.28,29.5,993,498,65.0,No
2021-03-01 18:50:17,0.41,62.58,28.5,994,497,65.0,No
2021-03-01 19:50:17,0.41,62.53,28.0,994,491,71.0,No
2021-03-01 20:50:17,0.38,62.31,27.5,994,490,86.0,No
2021-03-01 21:50:17,0.38,62.47,30.5,994,791,387.0,No
2021-03-01 22:50:17,0.41,62.96,32.0,995,747,473.0,No
2021-03-01 23:50:17,0.43,62.53,32.5,995,635,387.0,No
2021-03-02 00:50:17,0.46,63.34,33.0,996,609,418.0,No
2021-03-02 01:50:17,0.51,63.45,32.5,996,619,659.0,No
2021-03-02 02:50:17,0.51,63.19,32.5,996,626,783.0,No
2021-03-02 03:50:17,0.46,62.17,32.5,997,629,726.0,No
2021-03-02 04:50:17,0.46,61.45,33.0,996,632,676.0,No
2021-03-02 05:50:17,0.46,61.32,32.5,996,618,561.0,No
2021-03-02 06:50:17,0.49,61.16,32.0,996,608,487.0,No
2021-03-02 07:50:17,0.51,61.59,32.0,995,601,438.0,No
2021-03-02 08:50:17,0.57,62.71,32.0,994,588,367.0,No
2021-03-02 09:50:17,0.65,63.48,31.5,994,589,273.0,No
2021-03-02 10:50:17,0.65,64.45,31.5,993,581,184.0,No
2021-03-02 11:50:17,0.65,65.61,31.0,992,573,165.0,No
2021-03-02 12:50:17,0.73,64.92,31.0,991,555,122.0,No
2021-03-02 13:50:17,0.76,63.16,30.5,991,542,61.0,No
2021-03-02 14:50:17,0.73,61.93,30.5,991,523,46.0,No
2021-03-02 15:50:17,0.68,62.64,31.0,990,526,80.0,No
2021-03-02 16:50:17,0.73,64.02,31.0,989,538,159.0,No
2021-03-02 17:50:17,0.78,64.6,31.5,988,548,187.0,No
2021-03-02 18:50:17,0.86,64.44,31.5,987,548,198.0,No
2021-03-02 19:50:17,0.95,64.71,32.0,986,544,157.0,No
2021-03-02 20:50:17,0.95,65.59,33.0,985,551,148.0,No
2021-03-02 21:50:17,0.97,65.28,32.5,984,546,127.0,No
2021-03-02 22:50:17,0.92,64.26,32.5,982,547,71.0,No
2021-03-02 23:50:17,0.92,63.66,33.0,981,545,52.0,No
2021-03-03 00:50:17,0.84,63.07,33.5,981,551,75.0,No
2021-03-03 01:50:17,0.78,63.86,34.5,980,598,174.0,No
2021-03-03 02:50:17,0.78,63.54,35.0,980,643,277.0,No
2021-03-03 03:50:17,0.81,62.71,35.0,980,628,345.0,No
2021-03-03 04:50:17,0.84,62.01,34.5,980,625,411.0,No
2021-03-03 05:50:17,0.89,62.13,35.0,980,620,414.0,No
2021-03-03 06:50:17,0.89,62.35,35.5,979,606,425.0,No
2021-03-03 07:50:17,0.76,62.47,36.0,980,615,473.0,No
2021-03-03 08:50:17,0.73,62.62,36.0,980,610,404.0,No
2021-03-03 09:50:17,0.65,63.3,37.0,980,615,384.0,No
2021-03-03 10:50:17,0.76,64.17,37.5,980,614,373.0,No
2021-03-03 11:50:17,0.76,65.23,37.0,981,616,384.0,No
2021-03-03 12:50:17,0.68,64.2,36.5,981,603,287.0,No
2021-03-03 13:50:17,0.65,63.99,36.5,982,610,212.0,No
2021-03-03 14:50:17,0.65,63.28,36.0,983,621,195.0,No
2021-03-03 15:50:17,0.68,63.41,36.0,983,636,178.0,No
2021-03-03 16:50:17,0.68,63.66,36.5,984,651,163.0,No
2021-03-03 17:50:17,0.65,64.2,36.0,984,668,125.0,No
2021-03-03 18:50:17,0.65,65.39,36.5,984,701,131.0,No
2021-03-03 19:50:17,0.57,65.61,36.0,985,699,91.0,No
2021-03-03 20:50:17,0.57,65.1,36.0,985,780,46.0,No
2021-03-03 21:50:17,0.51,64.2,33.0,986,528,46.0,No
2021-03-03 22:50:17,0.51,62.76,31.0,986,476,46.0,No
2021-03-03 23:50:17,0.49,61.05,30.5,986,469,46.0,No
2021-03-04 00:50:17,0.49,60.69,31.0,987,479,54.0,No
2021-03-04 01:50:17,0.46,60.96,31.0,988,487,106.0,No
2021-03-04 02:50:17,0.49,60.15,31.0,988,502,166.0,No
2021-03-04 03:50:17,0.49,59.27,31.5,989,520,129.0,No
2021-03-04 04:50:17,0.46,58.26,31.5,989,509,76.0,No
2021-03-04 05:50:17,0.43,57.51,32.0,990,487,46.0,No
2021-03-04 06:50:17,0.41,57.24,33.5,990,494,69.0,No
2021-03-04 07:50:17,0.41,57.74,34.5,991,490,78.0,No
2021-03-04 08:50:17,0.41,57.45,35.0,991,479,46.0,No
2021-03-04 09:50:17,0.41,57.79,36.0,992,476,59.0,No
2021-03-04 10:50:17,0.27,58.95,36.5,993,479,76.0,No
2021-03-04 11:50:17,0.27,59.4,36.0,994,482,46.0,No
2021-03-04 12:50:17,0.27,58.78,35.5,995,474,46.0,No
2021-03-04 13:50:17,0.32,58.71,34.5,996,474,71.0,No
2021-03-04 14:50:17,0.32,58.42,33.0,996,476,61.0,No
2021-03-04 15:50:17,0.27,59.0,32.0,996,474,59.0,No
2021-03-04 16:50:17,0.24,59.2,31.5,996,485,91.0,No
2021-03-04 17:50:17,0.19,59.58,31.0,996,490,110.0,No
2021-03-04 18:50:17,0.08,58.66,30.5,996,481,89.0,No
2021-03-04 19:50:17,0.14,58.28,30.5,996,468,58.0,No
2021-03-04 20:50:17,0.14,59.22,31.5,996,477,71.0,No
2021-03-04 21:50:17,0.14,60.78,32.5,996,493,195.0,No
2021-03-04 22:50:17,0.14,60.89,33.0,996,500,270.0,No
2021-03-04 23:50:17,0.14,61.34,33.5,996,508,328.0,No
2021-03-05 00:50:17,0.19,61.75,34.5,996,532,470.0,No
2021-03-05 01:50:17,0.24,61.43,34.5,996,554,583.0,No
2021-03-05 02:50:17,0.24,61.65,35.5,996,593,824.0,No
2021-03-05 03:50:17,0.24,60.87,35.0,996,616,998.0,No
2021-03-05 04:50:17,0.24,60.46,35.5,996,628,1335.0,No
2021-03-05 05:50:17,0.24,60.64,35.0,996,647,1442.0,No
2021-03-05 06:50:17,0.24,61.54,34.5,996,638,1246.0,No
2021-03-05 07:50:17,0.27,61.0,34.5,996,622,972.0,No
2021-03-05 08:50:17,0.38,61.88,34.0,996,619,787.0,No
2021-03-05 09:50:17,0.46,62.29,33.5,996,614,601.0,No
2021-03-05 10:50:17,0.59,63.34,33.5,996,616,465.0,No
2021-03-05 11:50:17,0.62,64.44,33.0,996,623,387.0,No
2021-03-05 12:50:17,0.7,63.46,32.5,996,611,277.0,No
2021-03-05 13:50:17,0.65,63.52,32.5,996,621,225.0,No
2021-03-05 14:50:17,0.78,62.89,33.0,996,631,281.0,No
2021-03-05 15:50:17,0.81,63.05,33.5,997,652,308.0,No
2021-03-05 16:50:17,0.86,63.45,34.0,997,673,239.0,No
2021-03-05 17:50:17,0.92,63.55,34.0,996,681,195.0,No
2021-03-05 18:50:17,0.92,63.93,34.0,996,681,142.0,No
2021-03-05 19:50:17,0.92,64.36,34.0,995,690,129.0,No
2021-03-05 20:50:17,0.92,64.36,34.5,995,688,108.0,No
2021-03-05 21:50:17,0.92,64.15,35.0,994,665,71.0,No
2021-03-05 22:50:17,1.0,63.7,35.0,994,645,46.0,No
2021-03-05 23:50:17,1.05,63.28,35.0,995,624,78.0,No
