date,delay,destination,distance,Distance,origin
1/4/2001 11:02,-15,LAX,,1210,SAT
1/25/2001 07:20,-4,SMF,373,,LAX
3/8/2001 17:17,87,LAS,,407,OAK
2/19/2001 08:45,-10,BWI,,737,STL
2/23/2001 13:09,-5,LAX,,370,PHX
1/3/2001 20:40,-5,PHX,,1262,STL
3/16/2001 07:00,3,AUS,,528,ELP
1/31/2001 06:45,-4,BNA,,1959,OAK
2/20/2001 07:10,2,MDW,,271,SDF
1/14/2001 19:05,0,CMH,,829,TPA
3/6/2001 13:00,-10,FLL,,178,MCO
2/12/2001 09:50,-15,LAS,,1501,MSY
2/5/2001 09:05,-5,DAL,296,,LIT
3/5/2001 09:35,-13,SEA,,1489,MCI
3/6/2001 07:00,-10,RNO,345,,LAS
1/29/2001 14:16,51,JAX,,318,FLL
3/17/2001 11:10,-5,BNA,1797,,LAX
3/21/2001 10:24,-3,BNA,443,,RDU
3/29/2001 10:20,8,MCO,1552,,ABQ
3/28/2001 21:25,4,MSY,,437,DAL
3/7/2001 13:35,0,BUR,,325,OAK
1/4/2001 19:35,5,SNA,371,,OAK
1/30/2001 08:55,-8,HOU,,303,MSY
3/16/2001 06:15,-6,HOU,239,,DAL
1/31/2001 10:40,11,SEA,1180,,ABQ
1/9/2001 21:02,73,TUL,,351,STL
2/15/2001 17:20,22,LAX,,236,LAS
2/2/2001 07:00,-10,LAX,,370,PHX
3/21/2001 11:43,-5,TUL,,351,STL
3/31/2001 10:30,-5,STL,,1372,LAS
2/22/2001 20:10,-8,DAL,,324,AMA
2/16/2001 21:30,10,LAX,370,,PHX
2/12/2001 11:30,12,DAL,239,,HOU
1/12/2001 11:10,11,DAL,,239,HOU
1/6/2001 08:15,-17,BNA,1751,,SAN
2/27/2001 07:30,-7,OAK,337,,LAX
3/13/2001 10:09,67,RDU,,255,BWI
3/5/2001 07:30,0,STL,410,,BHM
3/24/2001 08:45,-5,HOU,670,,BNA
1/5/2001 16:36,11,SAT,248,,DAL
3/24/2001 14:54,20,SAN,,446,OAK
1/15/2001 15:45,-5,SAN,,447,SFO
1/15/2001 21:00,6,ISP,,108,PVD
2/7/2001 14:15,7,SAN,,304,PHX
3/5/2001 09:50,-8,BWI,787,,MCO
3/19/2001 14:00,-7,SEA,,224,GEG
1/17/2001 18:35,-12,MCO,,1073,PVD
3/9/2001 08:05,-1,MCI,,237,STL
2/13/2001 09:27,5,IND,515,,BWI
2/28/2001 17:50,-4,STL,,410,CMH
3/22/2001 06:30,-5,AUS,,148,HOU
2/11/2001 09:10,-8,PHX,,304,SAN
3/18/2001 13:43,26,MCO,,478,BHM
2/3/2001 11:06,0,PHX,,370,LAX
3/11/2001 20:43,38,DAL,324,,AMA
3/9/2001 06:00,3,PHX,,256,LAS
1/17/2001 14:12,6,TPA,,869,STL
3/22/2001 17:05,-10,STL,237,,MCI
1/25/2001 18:55,-2,SLC,1156,,STL
3/31/2001 07:30,-3,LAS,,365,TUS
1/6/2001 06:35,2,PHX,,601,RNO
1/6/2001 06:30,-3,PHX,325,,ONT
1/21/2001 10:30,1,ABQ,328,,PHX
3/19/2001 07:00,-4,SAN,304,,PHX
1/23/2001 08:30,7,LAX,370,,PHX
2/23/2001 06:30,-3,LAX,,677,ABQ
3/16/2001 12:49,39,OKC,,313,MCI
3/23/2001 18:15,-10,BNA,,612,TPA
3/19/2001 21:30,8,TUL,,237,DAL
2/20/2001 14:25,-4,PHX,507,,SLC
1/23/2001 18:05,-8,ONT,,197,LAS
2/6/2001 18:45,8,LAS,,197,ONT
3/31/2001 13:15,2,JAX,,318,FLL
2/18/2001 08:55,-22,BDL,,1111,TPA
2/2/2001 06:45,5,RNO,,390,LAX
2/19/2001 14:00,48,LAS,1987,,BUF
1/6/2001 12:12,-13,LAS,,1235,HOU
1/6/2001 19:50,-2,LAS,,407,OAK
2/23/2001 13:14,15,HOU,,276,HRL
3/12/2001 21:00,0,OAK,,337,LAX
1/31/2001 16:23,-1,FLL,,197,TPA
1/3/2001 07:00,5,MDW,307,,CLE
1/22/2001 16:00,5,LAX,,370,PHX
1/8/2001 16:25,0,PVD,,2277,PHX
3/12/2001 14:55,-5,ALB,288,,BWI
2/3/2001 11:15,-5,SEA,399,,BOI
3/30/2001 21:50,32,CRP,,187,HOU
2/24/2001 16:50,24,SAN,304,,PHX
3/5/2001 19:50,5,SMF,,479,PDX
3/17/2001 12:45,-3,TUL,,223,MCI
1/6/2001 20:23,10,SAN,258,,LAS
1/20/2001 08:00,24,MCO,1073,,ALB
1/2/2001 13:48,22,MCI,,405,MDW
3/23/2001 13:55,5,LBB,,293,DAL
2/14/2001 15:12,8,SNA,342,,SJC
3/20/2001 16:00,-9,LBB,289,,ABQ
3/13/2001 23:12,5,PHX,,256,LAS
3/17/2001 08:32,9,LAS,,1588,BNA
1/7/2001 15:35,25,STL,,251,MDW
3/31/2001 12:10,-14,PHX,833,,OKC
3/5/2001 09:55,-4,LAX,,308,SJC
1/13/2001 15:40,-7,LAS,,520,BOI
3/14/2001 16:58,0,MHT,,377,BWI
1/24/2001 10:30,0,PHX,370,,LAX
3/29/2001 20:26,30,SMF,,479,PDX
3/10/2001 08:25,-2,SJC,333,,ONT
3/27/2001 07:35,-15,MCO,,1011,BUF
2/5/2001 09:45,-24,BNA,,1448,PHX
3/16/2001 17:35,0,JAX,,318,FLL
1/23/2001 14:15,-20,ISP,859,,JAX
2/14/2001 08:45,0,PBI,,142,MCO
1/26/2001 06:10,0,HOU,453,,TUL
2/21/2001 15:12,0,DAL,293,,LBB
2/14/2001 19:36,15,MCO,,616,BNA
1/28/2001 12:00,5,MDW,,1444,PHX
2/22/2001 08:28,0,PVD,,842,MDW
3/8/2001 23:22,107,HRL,276,,HOU
1/7/2001 17:10,12,STL,1262,,PHX
1/17/2001 19:13,7,SLC,493,,ABQ
2/11/2001 19:40,0,ABQ,,277,AMA
2/26/2001 11:43,11,AUS,,148,HOU
3/7/2001 07:45,5,MSY,,487,TPA
1/18/2001 18:46,52,DAL,,239,HOU
1/19/2001 07:10,-3,MDW,251,,STL
1/19/2001 17:25,15,AUS,,148,HOU
2/5/2001 10:55,37,PHX,,1037,OMA
2/8/2001 14:15,-5,BWI,328,,PVD
2/14/2001 21:05,-11,JAX,318,,FLL
3/4/2001 19:59,32,PHX,325,,ONT
3/7/2001 17:25,18,LAX,,677,ABQ
3/3/2001 09:20,2,SAN,,446,OAK
2/28/2001 19:05,2,BWI,,663,JAX
3/29/2001 14:15,-5,MDW,,229,DTW
1/17/2001 10:30,13,HOU,,303,MSY
3/17/2001 08:30,11,BOI,,335,RNO
2/13/2001 21:55,-1,MCO,,550,MSY
1/31/2001 18:35,-5,SDF,,254,STL
3/10/2001 18:40,-7,LBB,293,,DAL
3/11/2001 19:37,3,DAL,,239,HOU
1/18/2001 10:55,1,LAS,,256,PHX
1/22/2001 08:55,-5,BWI,,588,BNA
1/10/2001 21:48,7,ISP,,220,BWI
2/21/2001 14:48,8,PHX,304,,SAN
1/28/2001 08:20,52,TPA,,842,BWI
3/10/2001 17:45,3,BHM,682,,BWI
2/6/2001 20:00,47,RNO,,180,OAK
2/2/2001 17:20,-1,ELP,,528,AUS
3/17/2001 17:00,-10,LAS,,762,PDX
2/9/2001 21:25,13,SMF,,397,LAS
1/24/2001 10:45,2,OKC,181,,DAL
3/28/2001 09:45,-10,BWI,,328,PVD
2/7/2001 09:35,-9,MSY,437,,DAL
1/29/2001 09:30,-5,CLE,,307,MDW
3/29/2001 18:05,-18,RDU,1162,,AUS
2/15/2001 00:10,115,MCO,550,,MSY
2/27/2001 07:35,-10,DTW,,229,MDW
2/7/2001 09:20,0,MCO,616,,BNA
3/20/2001 19:40,18,HOU,,303,MSY
3/23/2001 13:40,0,DAL,,293,LBB
1/31/2001 19:05,15,MDW,,405,MCI
2/17/2001 20:20,-10,PVD,328,,BWI
3/17/2001 20:00,5,HOU,239,,DAL
2/25/2001 15:45,50,SEA,,697,SJC
2/14/2001 15:25,-8,RNO,,564,SEA
1/3/2001 18:55,23,SLC,,689,SEA
2/2/2001 10:50,-1,MDW,,229,DTW
1/26/2001 16:45,-3,AMA,324,,DAL
1/14/2001 12:25,-10,ISP,,803,BNA
2/4/2001 18:00,-8,OAK,337,,LAX
2/16/2001 15:20,-13,STL,,880,MCO
1/5/2001 19:04,18,RNO,,345,LAS
3/24/2001 17:25,-5,LAS,,2106,BWI
1/12/2001 21:51,106,SJC,621,,PHX
1/29/2001 16:35,3,OAK,,371,SNA
1/7/2001 13:19,-2,BUR,223,,LAS
3/14/2001 20:50,0,ABQ,328,,PHX
2/26/2001 21:15,10,BUR,223,,LAS
1/29/2001 18:45,16,PHX,1020,,HOU
2/22/2001 10:25,19,LAS,386,,SJC
1/11/2001 21:30,-5,LAX,,370,PHX
1/21/2001 16:10,3,BNA,,616,MCO
1/21/2001 16:20,-3,MDW,,395,BNA
1/2/2001 07:30,-6,HOU,,239,DAL
2/26/2001 13:32,15,MDW,,405,MCI
1/31/2001 06:30,-7,ONT,,361,OAK
2/19/2001 07:30,-10,BWI,288,,ALB
2/22/2001 20:50,0,LAS,,345,RNO
2/18/2001 09:35,-8,OAK,,371,SNA
1/3/2001 18:55,67,DTW,,229,MDW
3/31/2001 19:10,0,LAX,308,,SJC
3/19/2001 07:08,8,AUS,,528,ELP
1/4/2001 08:30,-3,HOU,,239,DAL
3/15/2001 12:20,0,ONT,,361,OAK
3/21/2001 21:55,-11,MCO,,550,MSY
1/22/2001 15:07,-3,ABQ,,487,LAS
1/3/2001 17:45,-5,HOU,192,,SAT
2/7/2001 12:06,-6,BWI,,281,BUF
1/24/2001 09:05,-7,HOU,,687,STL
3/19/2001 18:30,-6,HRL,,233,SAT
1/13/2001 08:45,-2,LIT,,296,STL
1/16/2001 18:10,-6,ISP,,108,PVD
1/26/2001 22:32,35,OKC,313,,MCI
1/20/2001 14:50,-3,DAL,,189,AUS
2/21/2001 19:20,0,MHT,,377,BWI
1/4/2001 14:35,13,BWI,,1246,HOU
1/3/2001 07:05,-5,MCI,,1481,PDX
2/9/2001 18:30,-1,DAL,,239,HOU
1/26/2001 14:15,47,MDW,,611,BWI
3/13/2001 15:05,22,MHT,938,,BNA
3/8/2001 07:25,-2,BNA,,491,MCI
3/28/2001 12:10,0,BWI,611,,MDW
3/8/2001 10:50,0,LAS,,223,BUR
2/23/2001 06:25,4,OKC,,313,MCI
2/7/2001 07:05,3,LAS,223,,BUR
2/26/2001 16:00,0,SMF,358,,BUR
2/16/2001 07:00,21,HOU,,239,DAL
1/26/2001 06:55,-2,MCI,1481,,PDX
2/11/2001 13:25,-3,HOU,359,,JAN
2/23/2001 15:07,13,ONT,,197,LAS
1/24/2001 22:15,2,ELP,,528,AUS
2/1/2001 11:15,-5,OAK,,361,ONT
3/7/2001 14:40,-4,MDW,,307,CLE
1/22/2001 10:40,-30,SEA,1180,,ABQ
3/28/2001 13:15,4,JAX,318,,FLL
1/22/2001 08:05,-13,MCO,178,,FLL
2/21/2001 11:00,-1,DAL,,239,HOU
1/4/2001 19:30,2,TPA,197,,FLL
2/28/2001 16:27,34,OAK,,446,SAN
2/13/2001 14:16,31,OAK,337,,LAX
3/15/2001 09:55,13,OAK,371,,SNA
2/14/2001 22:20,35,BUR,369,,PHX
3/22/2001 15:35,-5,MDW,,611,BWI
3/4/2001 15:25,5,LIT,,296,DAL
1/20/2001 13:35,-4,AUS,273,,HRL
1/14/2001 14:30,-5,HOU,687,,STL
2/13/2001 18:30,9,CLE,,448,BNA
3/20/2001 07:55,8,FLL,197,,TPA
3/28/2001 12:40,-1,HOU,,759,ABQ
1/6/2001 06:50,-3,RNO,,390,LAX
2/1/2001 18:25,-5,MCI,,666,HOU
3/24/2001 18:25,-5,OAK,,371,SNA
1/7/2001 19:30,-5,PVD,,1234,MCI
1/9/2001 16:25,-5,HOU,,192,SAT
2/26/2001 09:30,2,ONT,1751,,BNA
3/6/2001 10:20,-4,HOU,359,,JAN
3/26/2001 16:55,-6,SAN,446,,OAK
2/15/2001 20:40,16,TPA,1048,,MCI
2/26/2001 13:38,136,SJC,,386,LAS
1/15/2001 10:54,8,DAL,,189,AUS
3/16/2001 11:30,3,SMF,,647,PHX
3/20/2001 06:30,5,DAL,,324,AMA
1/7/2001 13:35,-18,BWI,,737,STL
1/15/2001 09:36,-2,BWI,,314,CLE
1/16/2001 07:15,20,MDW,,307,CLE
2/25/2001 10:05,-1,STL,229,,IND
3/9/2001 16:38,3,AUS,189,,DAL
2/9/2001 08:15,33,MDW,307,,CLE
1/9/2001 15:03,40,SJC,417,,SAN
3/29/2001 21:05,-2,DAL,,580,ABQ
1/14/2001 15:15,0,AMA,324,,DAL
3/11/2001 20:26,63,MDW,,405,MCI
3/5/2001 17:50,-5,DAL,248,,SAT
2/23/2001 09:15,167,SAT,,192,HOU
1/17/2001 07:25,20,MCI,967,,BWI
2/14/2001 17:50,-10,SAN,417,,SJC
2/17/2001 17:15,-5,HOU,,670,BNA
3/10/2001 14:55,12,PVD,,1073,MCO
3/25/2001 11:20,-3,SLC,630,,PDX
3/29/2001 13:55,-8,MDW,,251,STL
2/20/2001 15:50,25,LAS,,1099,OMA
3/31/2001 07:45,-4,MCI,405,,MDW
1/29/2001 09:05,2,SAN,,628,ABQ
1/5/2001 09:30,-7,GEG,,224,SEA
1/19/2001 19:49,10,SDF,,323,BHM
3/2/2001 23:42,35,LAS,,236,LAX
3/12/2001 08:27,4,ABQ,580,,DAL
2/18/2001 11:40,-7,DAL,,237,TUL
2/8/2001 13:30,-6,MSY,,550,MCO
1/26/2001 08:35,5,SJC,,296,BUR
3/14/2001 19:35,29,LAS,,487,ABQ
1/3/2001 12:10,20,RNO,,345,LAS
1/15/2001 13:45,2,BUR,,325,OAK
2/4/2001 15:43,3,PHX,,256,LAS
2/14/2001 14:38,36,MCI,,405,MDW
1/17/2001 10:15,7,LAS,,256,PHX
3/9/2001 09:10,-11,ABQ,,628,SAN
1/5/2001 19:47,19,TPA,,612,BNA
1/24/2001 14:05,-5,RNO,,188,SJC
2/7/2001 13:35,4,BNA,,588,BWI
1/2/2001 06:30,-12,LAX,,451,TUS
3/9/2001 12:55,-7,SAN,,628,ABQ
3/1/2001 10:25,0,LIT,,296,STL
1/29/2001 17:45,0,TPA,197,,FLL
2/25/2001 20:30,0,LBB,293,,DAL
2/11/2001 11:47,-2,SAN,,258,LAS
3/18/2001 17:50,0,SMF,,389,ONT
2/8/2001 15:21,12,CRP,,187,HOU
3/9/2001 20:35,35,SMF,,479,PDX
3/8/2001 17:25,-19,ABQ,,934,STL
2/6/2001 19:55,-12,BWI,,515,IND
2/14/2001 22:05,0,LAX,308,,SJC
2/17/2001 16:19,18,BNA,,616,MCO
3/7/2001 17:50,33,PHX,,1044,MCI
3/4/2001 06:30,7,PHX,,872,AUS
1/10/2001 08:50,8,SJC,,621,PHX
1/10/2001 19:48,105,SAN,417,,SJC
3/5/2001 08:15,-5,PHX,,1020,HOU
3/19/2001 11:00,-6,DAL,239,,HOU
3/19/2001 16:02,181,JAX,,318,FLL
2/25/2001 10:27,-9,OMA,,1099,LAS
1/10/2001 19:50,3,MDW,,937,HOU
1/18/2001 10:35,4,DAL,296,,LIT
3/31/2001 06:40,-10,PHX,507,,SLC
2/8/2001 16:40,15,MSY,,303,HOU
2/23/2001 16:28,-4,MCI,,1072,MCO
3/24/2001 17:15,-10,SEA,671,,OAK
3/1/2001 19:05,10,BWI,,328,PVD
1/30/2001 11:00,-9,LAX,337,,OAK
2/21/2001 13:55,-7,MDW,251,,STL
1/29/2001 08:20,0,RNO,,188,SJC
1/11/2001 18:36,18,DAL,437,,MSY
1/16/2001 21:00,53,SAN,,258,LAS
3/11/2001 09:39,7,LAS,236,,LAX
3/27/2001 15:10,0,BWI,,1670,ABQ
3/14/2001 15:35,-3,MDW,162,,IND
3/1/2001 12:40,0,DAL,,580,ABQ
2/2/2001 06:15,0,DAL,,562,ELP
2/4/2001 08:30,-6,LAX,,370,PHX
2/28/2001 20:50,-3,BNA,,670,HOU
3/26/2001 06:30,-5,HOU,,670,BNA
3/7/2001 16:55,18,ABQ,718,,MCI
1/15/2001 08:45,-11,IAH,,217,DAL
1/9/2001 12:40,-10,SLC,590,,LAX
3/18/2001 14:55,-10,DAL,,437,MSY
3/20/2001 15:20,-6,LAS,,487,ABQ
1/23/2001 14:35,5,BWI,,1246,HOU
1/21/2001 10:20,-8,MCO,,1552,ABQ
1/21/2001 20:50,3,STL,,351,TUL
1/12/2001 19:05,-3,CMH,,829,TPA
3/20/2001 13:40,5,MDW,,544,LIT
3/19/2001 06:30,-6,PHX,,304,SAN
2/1/2001 16:15,-1,DAL,,319,MAF
1/8/2001 08:45,0,OKC,313,,MCI
2/27/2001 18:10,12,TPA,1497,,ABQ
3/5/2001 13:35,-2,HOU,,187,CRP
2/13/2001 11:35,-2,BDL,283,,BWI
1/3/2001 07:55,-8,HOU,,419,OKC
1/4/2001 19:40,-5,ELP,,347,PHX
1/4/2001 10:00,3,STL,,687,HOU
1/14/2001 14:00,-25,BWI,1999,,PHX
3/21/2001 18:14,11,ELP,,347,PHX
3/29/2001 19:35,14,SMF,358,,BUR
1/19/2001 21:58,24,HOU,239,,DAL
3/22/2001 08:20,-3,SAT,,496,ELP
2/23/2001 21:15,-2,GEG,287,,BOI
1/22/2001 16:55,-2,LAS,,258,SAN
1/16/2001 12:35,0,BNA,395,,MDW
3/6/2001 16:00,14,BUF,1912,,PHX
2/4/2001 13:55,-8,LAS,,368,SLC
2/12/2001 15:15,3,AUS,,993,MCO
3/18/2001 21:33,81,GEG,224,,SEA
1/11/2001 11:30,-14,HOU,,687,STL
2/16/2001 17:10,-4,CMH,284,,MDW
2/24/2001 09:10,-11,SAN,,304,PHX
3/22/2001 12:28,2,SMF,480,,SAN
3/16/2001 12:15,0,OAK,,446,SAN
3/1/2001 10:37,0,SAN,258,,LAS
3/6/2001 07:50,0,TUL,351,,STL
1/31/2001 09:30,-3,BUR,,223,LAS
2/20/2001 19:30,-8,MDW,,395,BNA
1/26/2001 09:35,-3,BWI,,283,BDL
3/10/2001 07:05,25,PHX,,601,RNO
1/23/2001 13:35,-12,DAL,562,,ELP
1/26/2001 08:55,-20,SEA,,697,SJC
3/27/2001 14:20,-6,MDW,,570,BHM
3/10/2001 19:35,1,FLL,318,,JAX
3/16/2001 21:15,29,SEA,,605,SMF
3/19/2001 19:35,0,MCI,313,,OKC
3/14/2001 16:17,6,MDW,,229,DTW
1/11/2001 10:30,-11,MCI,,1363,LAX
2/16/2001 17:55,108,PDX,,569,SJC
3/8/2001 12:10,-10,MHT,377,,BWI
3/15/2001 07:25,-2,LAS,,758,AMA
3/18/2001 17:23,17,LAX,236,,LAS
2/22/2001 07:00,0,LAX,,370,PHX
3/19/2001 10:45,-12,MDW,,395,BNA
3/20/2001 07:30,-15,SMF,647,,PHX
2/13/2001 07:40,-14,OAK,371,,SNA
1/22/2001 19:45,0,BDL,,777,MDW
1/17/2001 06:30,-1,BWI,,220,ISP
2/9/2001 06:50,7,DTW,,229,MDW
3/4/2001 20:35,70,LAX,,1363,MCI
3/6/2001 08:08,0,OMA,,1037,PHX
1/20/2001 08:35,-10,LAS,,1099,OMA
3/30/2001 14:29,71,MCO,,478,BHM
3/27/2001 11:50,-7,STL,,1156,SLC
1/13/2001 14:45,0,DAL,239,,HOU
2/27/2001 21:45,-3,BWI,,588,BNA
3/13/2001 13:55,-4,SMF,,373,LAX
2/5/2001 18:30,-12,LAX,,337,OAK
1/23/2001 18:30,63,TUL,,935,PHX
2/20/2001 16:05,1,OAK,,337,LAX
2/9/2001 14:25,0,AUS,,528,ELP
1/23/2001 14:00,1,SJC,308,,LAX
3/5/2001 18:15,-9,SAT,,192,HOU
3/20/2001 21:15,-5,ONT,,333,SJC
1/19/2001 14:50,20,DAL,,237,TUL
3/17/2001 09:15,1,TPA,,829,CMH
1/13/2001 21:40,44,SAN,480,,SMF
1/6/2001 12:25,5,ONT,,197,LAS
1/12/2001 08:55,0,HOU,303,,MSY
2/19/2001 12:50,3,SAT,,192,HOU
1/8/2001 17:45,-6,TPA,,197,FLL
2/8/2001 22:09,63,DAL,,239,HOU
2/12/2001 16:54,2,BUR,,325,OAK
3/6/2001 16:50,48,SMF,,358,BUR
3/24/2001 12:27,10,RNO,,180,OAK
1/13/2001 13:44,5,AUS,,273,HRL
1/22/2001 20:50,-5,LAS,345,,RNO
2/3/2001 14:20,-4,STL,,440,DTW
3/10/2001 14:45,-12,ONT,197,,LAS
2/13/2001 22:24,121,LAX,,337,OAK
1/12/2001 17:00,-7,HOU,239,,DAL
3/1/2001 20:38,-3,DAL,,562,ELP
3/27/2001 07:15,5,PDX,,344,BOI
1/28/2001 21:40,-13,SFO,651,,PHX
1/24/2001 08:19,8,OAK,325,,BUR
3/26/2001 11:40,10,GEG,,723,OAK
2/27/2001 12:26,44,SAN,,304,PHX
1/2/2001 19:35,-15,SAN,,628,ABQ
3/4/2001 20:20,-5,BHM,321,,MSY
1/15/2001 10:55,-7,ALB,288,,BWI
2/14/2001 12:10,8,ONT,,389,SMF
3/13/2001 18:50,-12,SAT,248,,DAL
1/30/2001 20:15,0,LAS,,1069,SAT
1/24/2001 19:18,10,BUR,223,,LAS
1/15/2001 15:00,16,HOU,,687,STL
3/3/2001 17:29,86,HOU,303,,MSY
3/13/2001 21:15,-5,ONT,,333,SJC
3/21/2001 19:45,-2,STL,,487,CLE
2/9/2001 06:45,-2,DAL,,319,MAF
3/9/2001 08:50,0,MCI,1236,,MHT
2/26/2001 14:40,49,ELP,714,,LAX
2/19/2001 07:35,-5,LAS,,345,RNO
2/6/2001 19:30,-12,MHT,1236,,MCI
3/6/2001 17:55,-4,TUL,,237,DAL
3/28/2001 16:10,-10,SMF,397,,LAS
2/24/2001 10:17,0,LAS,,1069,SAT
3/6/2001 21:32,5,ALB,,288,BWI
1/19/2001 11:25,0,MSY,,303,HOU
3/2/2001 19:04,0,MSY,303,,HOU
1/11/2001 19:20,-17,HOU,1246,,BWI
3/18/2001 18:36,16,PHX,,601,RNO
3/16/2001 14:45,16,STL,,1262,PHX
3/1/2001 11:18,12,LAS,256,,PHX
1/14/2001 09:00,-3,LAS,,256,PHX
2/4/2001 07:10,-12,PVD,,1188,FLL
2/12/2001 07:25,-5,PHX,304,,SAN
3/28/2001 15:20,-3,MHT,377,,BWI
3/15/2001 21:05,9,IND,,451,MCI
1/23/2001 09:00,0,OKC,,181,DAL
3/5/2001 13:25,-6,JAX,,484,BNA
1/27/2001 06:45,-9,CMH,,284,MDW
2/6/2001 21:40,4,LAS,,256,PHX
1/24/2001 16:15,-24,BUF,1987,,LAS
3/20/2001 11:40,-7,DAL,237,,TUL
2/27/2001 16:05,7,BNA,588,,BWI
1/24/2001 06:38,1,DAL,580,,ABQ
1/6/2001 16:55,-14,HOU,,670,BNA
1/30/2001 19:50,-6,ABQ,,580,DAL
2/16/2001 07:40,-3,OAK,,371,SNA
1/29/2001 17:30,8,PVD,,328,BWI
3/16/2001 15:50,10,BNA,1797,,LAX
2/9/2001 21:04,69,SJC,342,,SNA
2/5/2001 17:51,2,LAS,,407,OAK
3/11/2001 17:59,8,PVD,328,,BWI
2/4/2001 12:40,25,ONT,,389,SMF
3/16/2001 21:30,27,TPA,,842,BWI
2/4/2001 18:44,7,PBI,,174,TPA
1/25/2001 18:33,7,DAL,,189,AUS
1/18/2001 07:20,-6,MCI,,1489,OAK
1/10/2001 17:05,45,OAK,325,,BUR
1/6/2001 21:00,-1,ONT,,389,SMF
1/13/2001 17:40,-12,ISP,,765,MDW
3/31/2001 08:30,-4,SAN,,417,SJC
1/5/2001 13:50,5,ELP,,584,LAS
1/11/2001 11:45,-13,PHX,,1489,IND
3/20/2001 13:35,-1,OAK,,325,BUR
3/15/2001 08:20,-2,SAT,248,,DAL
3/22/2001 07:55,3,BDL,,283,BWI
2/26/2001 12:20,-2,DAL,,237,TUL
2/5/2001 12:20,-5,ONT,,361,OAK
1/30/2001 19:15,26,MDW,,251,STL
3/1/2001 16:55,13,ABQ,580,,DAL
3/22/2001 09:30,-7,BWI,,283,BDL
1/2/2001 07:45,6,LAS,,223,BUR
1/23/2001 20:00,-3,DAL,,239,HOU
3/27/2001 11:27,16,DAL,324,,AMA
3/21/2001 13:40,3,MDW,,544,LIT
2/19/2001 20:40,-5,MSY,,321,BHM
2/24/2001 08:38,-1,PHX,,646,OAK
3/14/2001 16:10,-15,MDW,,989,MCO
1/15/2001 16:29,14,SJC,296,,BUR
2/26/2001 18:55,3,SAN,,304,PHX
1/9/2001 12:40,-5,PHX,,843,SAT
2/18/2001 21:00,-4,MSY,,303,HOU
2/4/2001 12:10,-4,SAN,,258,LAS
2/21/2001 06:15,0,OAK,,361,ONT
1/3/2001 18:45,20,SJC,417,,SAN
3/18/2001 21:37,11,DTW,440,,STL
1/19/2001 15:30,28,DAL,,296,LIT
1/20/2001 19:25,-5,LAS,,386,SJC
3/13/2001 13:10,13,BWI,,967,MCI
3/14/2001 08:33,35,SNA,,342,SJC
2/3/2001 14:04,-5,LAX,,337,OAK
3/31/2001 13:05,28,LAX,236,,LAS
1/2/2001 17:34,17,MDW,,307,CLE
3/27/2001 11:25,-6,MDW,,405,MCI
1/1/2001 14:46,-5,SMF,479,,PDX
1/11/2001 10:32,14,ONT,,389,SMF
3/20/2001 13:25,-2,TPA,,487,MSY
3/28/2001 10:52,8,SAN,,304,PHX
2/12/2001 18:22,3,PHX,,369,BUR
1/21/2001 10:40,0,MDW,,997,TPA
3/6/2001 11:10,-2,SMF,358,,BUR
3/8/2001 15:15,-4,PBI,,142,MCO
2/20/2001 19:55,-5,BWI,,377,MHT
2/18/2001 15:00,38,MCI,,405,MDW
1/7/2001 19:00,-11,MCO,1072,,MCI
2/6/2001 11:45,-7,OAK,325,,BUR
3/24/2001 17:14,14,OAK,,543,PDX
2/19/2001 09:12,25,LIT,,296,STL
1/15/2001 15:48,50,BHM,,570,MDW
2/3/2001 19:50,-11,SDF,,495,BWI
1/25/2001 18:50,-12,STL,,342,OMA
2/25/2001 10:25,7,BWI,,255,RDU
2/3/2001 18:30,-9,DAL,,293,LBB
1/25/2001 08:05,-4,CLE,,314,BWI
2/6/2001 12:30,-2,PHX,,347,ELP
3/5/2001 20:40,30,BUR,,325,OAK
3/15/2001 20:24,28,DAL,,437,MSY
1/9/2001 06:00,-3,BNA,,395,MDW
1/15/2001 16:20,5,LAX,236,,LAS
3/26/2001 19:12,-15,BNA,,803,ISP
3/12/2001 12:20,0,ONT,361,,OAK
3/22/2001 20:50,-13,AUS,,756,BNA
1/4/2001 13:20,-12,HOU,,677,ELP
1/23/2001 10:10,-13,LAX,236,,LAS
2/16/2001 17:26,5,IND,,515,BWI
3/10/2001 19:10,-12,LAX,,373,SMF
3/28/2001 10:25,0,BWI,288,,ALB
1/1/2001 18:55,43,JAX,,484,BNA
3/26/2001 06:20,-10,BUR,,325,OAK
3/15/2001 18:03,35,PHX,370,,LAX
1/31/2001 13:00,-2,ONT,361,,OAK
2/13/2001 10:25,30,STL,,462,OKC
1/14/2001 21:28,15,SAT,,192,HOU
1/19/2001 21:10,6,STL,229,,IND
3/9/2001 23:56,175,BOI,399,,SEA
2/11/2001 18:45,25,PHX,,843,SAT
3/8/2001 09:05,5,ELP,,528,AUS
2/2/2001 06:40,-13,ELP,,496,SAT
2/1/2001 17:45,-12,LAX,308,,SJC
2/12/2001 06:30,-2,HOU,359,,JAN
1/3/2001 21:50,8,CLE,,314,BWI
3/1/2001 09:25,2,MDW,,666,JAN
2/10/2001 13:50,47,OAK,,337,LAX
2/25/2001 11:20,3,AUS,,528,ELP
2/5/2001 16:30,5,IND,,838,TPA
